,weight2011,weight2021,height2011,height2021
10246,72.0,64,176.0,176
10247,90.0,66,196.0,169
10248,65.0,76,182.0,181
10249,85.0,78,188.0,193
10250,75.0,81,174.0,185
10251,76.0,70,177.0,176
10252,73.0,80,181.0,185
10253,79.0,74,182.0,177
10254,71.0,72,173.0,178
10255,85.0,73,190.0,178
10256,70.0,78,180.0,188
10257,70.0,60,188.0,170
10258,85.0,78,187.0,185
10259,72.0,68,180.0,176
10260,76.0,76,184.0,182
10261,83.0,72,190.0,172
10262,77.0,80,183.0,183
10263,77.0,67,177.0,175
10264,72.0,80,173.0,190
10265,69.0,80,173.0,187
10266,84.0,74,184.0,181
10267,80.0,70,192.0,180
10268,75.0,70,180.0,180
10269,87.0,70,191.0,181
10270,78.0,68,179.0,170
10271,74.0,74,182.0,178
10272,95.0,77,195.0,182
10273,72.0,67,184.0,171
10274,65.0,64,175.0,176
10275,79.0,80,184.0,196
10276,68.0,75,177.0,178
10277,71.0,67,182.0,175
10278,68.0,79,172.0,176
10279,68.0,70,175.0,180
10280,65.0,63,178.0,173
10281,67.0,70,170.0,185
10282,80.0,77,190.0,180
10283,68.0,81,174.0,184
10284,71.0,75,174.0,186
10285,79.0,84,179.0,188
10286,83.0,68,183.0,178
10287,80.0,78,178.0,187
10288,75.0,72,178.0,178
10289,74.0,70,180.0,178
10290,78.0,70,180.0,178
10291,82.0,70,182.0,180
10292,60.0,74,168.0,177
10293,63.0,62,170.0,168
10294,78.0,72,184.0,182
10295,74.0,83,178.0,188
10296,73.0,75,180.0,189
10297,76.0,82,183.0,191
10298,75.0,77,183.0,184
10299,77.0,88,182.0,188
10300,76.0,80,182.0,178
10301,74.0,79,185.0,182
10302,87.0,72,195.0,178
10303,76.0,72,180.0,180
10304,75.0,69,180.0,181
10305,68.0,76,175.0,181
10306,65.0,88,175.0,191
10307,79.0,78,182.0,186
10308,76.0,84,183.0,188
10309,73.0,72,178.0,173
10310,62.0,79,172.0,180
10311,75.0,76,176.0,180
10312,76.0,80,180.0,187
10313,75.0,70,182.0,180
10314,67.0,85,172.0,188
10315,66.0,81,173.0,184
10316,85.0,72,182.0,174
10317,80.0,85,190.0,194
10318,85.0,76,193.0,177
10319,72.0,73,181.0,178
10320,78.0,83,185.0,189
10321,70.0,70,176.0,175
10322,82.0,77,188.0,188
10323,76.0,81,183.0,188
10324,64.0,75,181.0,180
10325,74.0,75,185.0,175
10326,78.0,74,182.0,182
10327,72.0,76,170.0,183
10328,70.0,85,178.0,188
10329,76.0,75,181.0,175
10330,84.0,80,188.0,187
10331,85.0,70,190.0,169
10332,75.0,80,180.0,187
10333,74.0,68,181.0,175
10334,70.0,77,178.0,186
10335,66.0,73,171.0,184
10336,73.0,67,184.0,171
10337,83.0,70,186.0,182
10338,74.0,75,182.0,175
10339,83.0,78,188.0,175
10340,70.0,70,181.0,173
10341,78.0,68,180.0,172
10342,66.0,69,183.0,172
10343,86.0,88,192.0,190
10344,65.0,70,171.0,171
10345,65.0,73,174.0,187
10346,80.0,86,186.0,192
10347,84.0,70,188.0,181
10348,87.0,86,191.0,192
10349,70.0,60,180.0,170
10350,80.0,84,180.0,186
10351,69.0,70,177.0,177
10352,84.0,77,188.0,178
10353,83.0,84,191.0,183
10354,70.0,58,178.0,167
10355,65.0,70,178.0,176
10356,78.0,84,194.0,190
10357,89.0,75,191.0,187
10358,84.0,70,178.0,178
10359,70.0,80,172.0,183
10360,86.0,67,185.0,168
10361,64.0,83,174.0,189
10362,75.0,75,174.0,179
10363,77.0,93,191.0,195
10364,70.0,69,175.0,179
10365,66.0,75,177.0,180
10366,75.0,72,180.0,178
10367,75.0,75,179.0,180
10368,83.0,64,190.0,174
10369,77.0,76,175.0,177
10370,83.0,85,191.0,188
10371,65.0,78,182.0,183
10372,72.0,74,176.0,180
10373,92.0,82,193.0,188
10374,76.0,82,185.0,185
10375,70.0,84,175.0,185
10376,74.0,71,185.0,175
10377,75.0,78,182.0,183
10378,82.0,70,196.0,180
10379,67.0,70,176.0,179
10380,70.0,90,174.0,189
10381,68.0,71,173.0,178
10382,78.0,68,185.0,170
10383,79.0,90,180.0,188
10384,72.0,70,182.0,176
10385,83.0,77,189.0,188
10386,74.0,83,183.0,179
10387,70.0,91,180.0,193
10388,90.0,70,193.0,181
10389,70.0,78,174.0,175
10390,77.0,73,180.0,178
10391,74.0,82,178.0,177
10392,72.0,82,178.0,186
10393,79.0,70,184.0,179
10394,76.0,74,181.0,185
10395,76.0,77,180.0,193
10396,72.0,70,176.0,182
10397,74.0,68,180.0,169
10398,65.0,72,174.0,173
10399,79.0,78,188.0,184
10400,70.0,86,174.0,191
10401,70.0,67,174.0,181
10402,68.0,71,175.0,172
10403,75.0,71,180.0,175
10404,71.0,72,180.0,179
10405,70.0,72,182.0,175
10406,74.0,70,171.0,184
10407,60.0,66,165.0,170
10408,90.0,78,188.0,186
10409,72.0,73,182.0,180
10410,68.0,66,178.0,174
10411,78.0,72,181.0,180
10412,80.0,90,181.0,188
10413,82.0,64,186.0,170
10414,70.0,72,183.0,172
10415,79.0,70,175.0,180
10416,74.0,64,185.0,168
10417,70.0,75,183.0,193
10418,80.0,69,183.0,176
10419,67.0,77,175.0,187
10420,72.0,59,178.0,166
10421,75.0,77,186.0,181
10422,79.0,81,194.0,190
10423,74.0,68,183.0,175
10424,66.0,70,169.0,175
10425,87.0,75,191.0,181
10426,70.0,83,183.0,187
10427,69.0,66,181.0,172
10428,70.0,89,178.0,193
10429,69.0,85,188.0,191
10430,82.0,80,187.0,184
10431,68.0,68,172.0,174
10432,82.0,72,189.0,176
10433,65.0,80,180.0,192
10434,77.0,69,184.0,173
10435,76.0,72,178.0,178
10436,71.0,72,177.0,178
10437,76.0,73,184.0,184
10438,71.0,74,180.0,177
10439,81.0,79,184.0,188
10440,71.0,80,178.0,186
10441,77.0,62,190.0,181
10442,74.0,88,174.0,190
10443,64.0,90,175.0,191
10444,69.0,78,175.0,187
10445,91.0,77,191.0,185
10446,74.0,68,170.0,175
10447,72.0,79,180.0,178
10448,73.0,78,180.0,187
10449,69.0,83,173.0,188
10450,82.0,78,185.0,181
10451,89.0,69,192.0,177
10452,84.0,91,182.0,192
10453,75.0,68,182.0,177
10454,78.0,65,186.0,171
10455,87.0,75,189.0,185
10456,67.0,76,174.0,180
10457,81.0,66,186.0,180
10458,63.0,75,163.0,176
10459,84.0,81,187.0,188
10460,80.0,92,187.0,196
10461,74.0,73,174.0,176
10462,76.0,69,176.0,171
10463,73.0,80,179.0,188
10464,71.0,75,179.0,178
10465,82.0,74,179.0,182
10466,74.0,64,182.0,162
10467,82.0,78,194.0,189
10468,82.0,79,182.0,183
10469,74.0,73,178.0,182
10470,68.0,68,176.0,177
10471,82.0,75,188.0,180
10472,75.0,83,180.0,190
10473,75.0,64,184.0,172
10474,75.0,68,176.0,178
10475,90.0,77,186.0,181
10476,80.0,70,188.0,182
10477,81.0,65,182.0,175
10478,75.0,75,186.0,188
10479,91.0,82,194.0,187
10480,67.0,75,178.0,185
10481,72.0,81,179.0,190
10482,67.0,78,172.0,178
10483,72.0,72,170.0,174
10484,73.0,74,180.0,181
10485,76.0,72,183.0,173
10486,83.0,70,184.0,187
10487,77.0,78,179.0,186
10488,82.0,87,188.0,184
10489,75.0,68,188.0,178
10490,74.0,85,184.0,196
10491,81.0,64,184.0,175
10492,75.0,65,180.0,168
10493,70.0,72,177.0,185
10494,85.0,77,190.0,186
10495,78.0,97,179.0,195
10496,74.0,76,180.0,175
10497,78.0,77,185.0,187
10498,73.0,88,180.0,195
10499,72.0,83,179.0,184
10500,90.0,80,196.0,184
10501,82.0,89,190.0,187
10502,74.0,76,185.0,181
10503,75.0,79,180.0,193
10504,78.0,67,182.0,183
10505,72.0,74,173.0,190
10506,75.0,65,187.0,183
10507,74.0,85,174.0,186
10508,71.0,77,180.0,186
10509,73.0,72,186.0,176
10510,76.0,63,181.0,169
10511,82.0,66,190.0,171
10512,83.0,78,183.0,188
10513,69.0,74,172.0,179
10514,71.0,70,179.0,173
10515,70.0,61,180.0,168
10516,75.0,87,182.0,192
10517,80.0,75,180.0,182
10518,65.0,70,176.0,176
10519,70.0,62,177.0,171
10520,73.0,67,172.0,170
10521,65.0,68,173.0,176
10522,80.0,74,180.0,176
10523,72.0,68,175.0,178
10524,84.0,84,190.0,190
10525,68.0,76,176.0,184
10526,78.0,79,188.0,180
10527,74.0,77,178.0,185
10528,73.0,81,175.0,188
10529,85.0,72,188.0,179
10530,72.0,77,175.0,180
10531,80.0,66,184.0,170
10532,75.0,76,177.0,181
10533,84.0,73,191.0,180
10534,77.0,75,184.0,191
10535,60.0,87,173.0,188
10536,75.0,71,172.0,169
10537,67.0,70,173.0,173
10538,75.0,71,182.0,177
10539,88.0,70,192.0,176
10540,73.0,68,193.0,180
10541,76.0,73,181.0,174
10542,80.0,72,186.0,183
10543,74.0,74,174.0,182
10544,82.0,78,187.0,188
10545,73.0,71,177.0,183
10546,81.0,72,184.0,169
10547,76.0,71,182.0,177
10548,69.0,70,178.0,182
10549,72.0,80,177.0,191
10550,72.0,80,182.0,182
10551,76.0,72,176.0,184
10552,82.0,99,186.0,199
10553,87.0,78,185.0,186
10554,71.0,93,178.0,193
10555,86.0,71,178.0,178
10556,82.0,63,184.0,174
10557,80.0,86,176.0,193
10558,75.0,69,175.0,186
10559,71.0,64,169.0,171
10560,71.0,67,172.0,178
10561,80.0,67,183.0,175
10562,75.0,84,180.0,186
10563,76.0,67,186.0,174
10564,73.0,80,183.0,185
10565,69.0,75,175.0,184
10566,85.0,79,196.0,186
10567,85.0,70,190.0,175
10568,73.0,70,180.0,181
10569,92.0,80,197.0,180
10570,90.0,84,190.0,192
10571,87.0,86,188.0,188
10572,75.0,81,184.0,184
10573,70.0,71,170.0,177
10574,79.0,81,180.0,186
10575,84.0,77,187.0,175
10576,73.0,79,184.0,180
10577,67.0,75,173.0,185
10578,75.0,84,180.0,190
10579,79.0,80,180.0,188
10580,62.0,80,175.0,187
10581,68.0,79,172.0,188
10582,69.0,75,171.0,184
10583,67.0,77,180.0,190
10584,66.0,82,168.0,178
10585,79.0,85,186.0,190
10586,75.0,82,182.0,187
10587,77.0,80,180.0,193
10588,68.0,76,172.0,175
10589,73.0,65,180.0,174
10590,69.0,80,180.0,184
10591,70.0,73,170.0,176
10592,90.0,80,196.0,185
10593,73.0,73,183.0,172
10594,81.0,85,188.0,179
10595,79.0,65,188.0,169
10596,76.0,76,181.0,188
10597,79.0,71,185.0,178
10598,84.0,84,190.0,180
10599,76.0,76,180.0,176
10600,75.0,77,189.0,183
10601,77.0,72,187.0,180
10602,80.0,92,182.0,188
10603,72.0,70,180.0,175
10604,70.0,83,165.0,179
10605,80.0,74,189.0,188
10606,68.0,87,174.0,188
10607,71.0,68,182.0,185
10608,72.0,72,174.0,176
10609,84.0,66,195.0,176
10610,65.0,94,171.0,195
10611,69.0,71,178.0,181
10612,69.0,78,170.0,180
10613,75.0,76,173.0,185
10614,88.0,75,192.0,193
10615,72.0,78,185.0,180
10616,87.0,76,190.0,178
10617,74.0,73,173.0,185
10618,70.0,77,180.0,179
10619,63.0,75,176.0,181
10620,59.0,74,169.0,178
10621,84.0,87,188.0,193
10622,71.0,74,170.0,183
10623,69.0,70,177.0,191
10624,75.0,65,183.0,172
10625,61.0,75,176.0,187
10626,74.0,80,181.0,187
10627,72.0,69,184.0,176
10628,93.0,75,191.0,183
10629,72.0,85,178.0,178
10630,66.0,77,177.0,186
10631,65.0,65,176.0,171
10632,73.0,83,180.0,189
10633,82.0,72,178.0,174
10634,91.0,70,191.0,180
10635,88.0,72,194.0,177
10636,75.0,68,177.0,180
10637,70.0,80,178.0,189
10638,66.0,68,170.0,169
10639,73.0,78,182.0,188
10640,83.0,75,185.0,184
10641,70.0,69,178.0,167
10642,78.0,84,180.0,184
10643,73.0,72,175.0,178
10644,70.0,86,170.0,194
10645,80.0,82,184.0,194
10646,70.0,88,175.0,185
10647,95.0,72,193.0,188
10648,83.0,76,185.0,172
10649,75.0,82,181.0,180
10650,80.0,73,180.0,188
10651,81.0,72,190.0,173
10652,64.0,65,171.0,173
10653,70.0,88,180.0,193
10654,73.0,79,172.0,176
10655,74.0,79,183.0,183
10656,79.0,79,182.0,179
10657,87.0,80,189.0,187
10658,70.0,77,177.0,180
10659,83.0,70,188.0,173
10660,75.0,81,176.0,182
10661,81.0,66,187.0,183
10662,83.0,69,187.0,170
10663,69.0,70,173.0,172
10664,82.0,76,191.0,178
10665,70.0,85,180.0,188
10666,73.0,85,185.0,191
10667,78.0,81,179.0,184
10668,76.0,84,181.0,188
10669,70.0,70,180.0,178
10670,85.0,83,185.0,191
10671,87.0,81,188.0,185
10672,84.0,84,191.0,186
10673,78.0,70,184.0,168
10674,80.0,77,185.0,187
10675,64.0,82,168.0,185
10676,80.0,73,188.0,177
10677,75.0,81,185.0,187
10678,70.0,72,183.0,176
10679,55.0,73,172.0,180
10680,84.0,75,183.0,175
10681,70.0,81,175.0,185
10682,79.0,68,181.0,178
10683,86.0,70,180.0,180
10684,72.0,68,176.0,173
10685,72.0,70,184.0,180
10686,71.0,72,177.0,178
10687,73.0,81,180.0,188
10688,78.0,66,191.0,175
10689,78.0,67,191.0,182
10690,76.0,75,186.0,182
10691,79.0,66,184.0,173
10692,90.0,71,188.0,183
10693,85.0,77,187.0,182
10694,58.0,67,167.0,168
10695,80.0,76,180.0,186
10696,71.0,83,185.0,176
10697,70.0,76,170.0,188
10698,71.0,75,180.0,185
10699,69.0,83,174.0,193
10700,70.0,91,175.0,185
10701,68.0,75,175.0,180
10702,75.0,73,180.0,187
10703,76.0,77,187.0,185
10704,82.0,75,183.0,175
10705,64.0,80,170.0,188
10706,73.0,84,178.0,178
10707,75.0,80,181.0,189
10708,66.0,61,184.0,171
10709,70.0,62,178.0,175
10710,70.0,78,174.0,178
10711,64.0,87,167.0,191
10712,76.0,67,183.0,175
10713,71.0,83,187.0,188
10714,68.0,75,178.0,173
10715,77.0,80,182.0,183
10716,75.0,77,169.0,179
10717,73.0,74,189.0,182
10718,83.0,87,185.0,190
10719,79.0,78,185.0,192
10720,79.0,63,179.0,171
10721,76.0,76,186.0,178
10722,79.0,80,184.0,190
10723,83.0,72,201.0,171
10724,70.0,70,180.0,174
10725,84.0,73,188.0,182
10726,77.0,65,183.0,175
10727,73.0,77,178.0,186
10728,63.0,79,173.0,184
10729,85.0,75,191.0,191
10730,77.0,70,186.0,172
10731,72.0,73,176.0,180
10732,76.0,75,181.0,176
10733,68.0,84,173.0,197
10734,69.0,77,175.0,189
10735,78.0,72,187.0,177
10736,70.0,63,170.0,170
10737,88.0,80,190.0,182
10738,74.0,64,180.0,166
10739,80.0,84,186.0,191
10740,75.0,83,185.0,187
10741,77.0,65,180.0,177
10742,80.0,61,190.0,169
10743,71.0,76,170.0,179
10744,76.0,80,185.0,187
10745,86.0,77,202.0,175
10746,81.0,76,187.0,182
10747,75.0,74,185.0,175
10748,79.0,65,180.0,176
10749,73.0,80,178.0,179
10750,72.0,76,179.0,190
10751,76.0,65,184.0,178
10752,67.0,66,182.0,170
10753,63.0,68,172.0,174
10754,73.0,67,178.0,166
10755,73.0,90,176.0,190
10756,74.0,67,179.0,173
10757,96.0,75,196.0,175
10758,80.0,63,191.0,174
10759,84.0,67,190.0,180
10760,80.0,77,190.0,183
10761,76.0,84,180.0,191
10762,72.0,96,182.0,188
10763,79.0,77,186.0,188
10764,77.0,66,178.0,180
10765,75.0,88,182.0,193
10766,74.0,75,185.0,183
10767,75.0,63,175.0,170
10768,80.0,82,175.0,196
10769,70.0,87,173.0,190
10770,72.0,81,179.0,182
10771,75.0,64,183.0,172
10772,69.0,71,174.0,178
10773,78.0,65,185.0,176
10774,71.0,72,178.0,175
10775,94.0,72,188.0,180
10776,72.0,82,178.0,187
10777,92.0,83,191.0,188
10778,79.0,70,180.0,180
10779,82.0,78,191.0,178
10780,72.0,81,173.0,192
10781,79.0,75,185.0,175
10782,72.0,70,178.0,178
10783,81.0,76,181.0,181
10784,78.0,85,183.0,189
10785,82.0,72,190.0,185
10786,74.0,64,178.0,176
10787,88.0,76,199.0,184
10788,72.0,77,172.0,185
10789,68.0,70,175.0,180
10790,79.0,79,178.0,182
10791,67.0,81,175.0,190
10792,67.0,80,171.0,187
10793,78.0,73,185.0,184
10794,79.0,68,185.0,178
10795,70.0,87,180.0,186
10796,77.0,80,191.0,189
10797,75.0,74,187.0,174
10798,77.0,68,179.0,169
10799,76.0,92,180.0,203
10800,80.0,74,181.0,183
10801,78.0,69,179.0,184
10802,80.0,88,183.0,180
10803,69.0,81,176.0,188
10804,80.0,79,182.0,186
10805,75.0,72,180.0,180
10806,85.0,73,185.0,177
10807,80.0,71,184.0,177
10808,64.0,78,174.0,187
10809,73.0,78,181.0,180
10810,72.0,68,186.0,176
10811,74.0,80,184.0,175
10812,73.0,62,182.0,171
10813,80.0,68,188.0,170
10814,70.0,81,183.0,184
10815,72.0,71,180.0,177
10816,73.0,77,174.0,182
10817,79.0,82,184.0,185
10818,78.0,68,188.0,177
10819,65.0,90,168.0,183
10820,84.0,80,190.0,182
10821,73.0,82,180.0,186
10822,83.0,77,183.0,181
10823,80.0,78,185.0,180
10824,67.0,78,172.0,184
10825,72.0,67,181.0,177
10826,63.0,82,173.0,196
10827,76.0,70,183.0,179
10828,71.0,83,171.0,185
10829,89.0,70,194.0,168
10830,73.0,83,183.0,187
10831,74.0,73,180.0,177
10832,85.0,83,192.0,192
10833,80.0,70,188.0,178
10834,65.0,86,183.0,190
10835,85.0,74,193.0,182
10836,73.0,85,181.0,193
10837,73.0,85,180.0,187
10838,75.0,69,182.0,176
10839,84.0,75,184.0,185
10840,83.0,82,189.0,183
10841,76.0,80,182.0,186
10842,70.0,72,178.0,171
10843,75.0,72,176.0,171
10844,77.0,80,181.0,185
10845,78.0,73,180.0,180
10846,69.0,68,173.0,170
10847,85.0,79,190.0,177
10848,83.0,75,183.0,180
10849,86.0,76,185.0,175
10850,71.0,70,176.0,180
10851,70.0,72,174.0,177
10852,83.0,73,182.0,179
10853,93.0,81,182.0,186
10854,74.0,69,178.0,175
10855,73.0,66,180.0,173
10856,79.0,75,193.0,182
10857,73.0,79,181.0,184
10858,74.0,74,186.0,179
10859,74.0,82,186.0,185
10860,78.0,68,177.0,182
10861,73.0,84,176.0,180
10862,77.0,78,181.0,184
10863,68.0,83,173.0,190
10864,76.0,68,181.0,175
10865,68.0,75,174.0,188
10866,69.0,80,174.0,186
10867,71.0,76,176.0,184
10868,77.0,73,183.0,181
10869,61.0,72,174.0,183
10870,75.0,71,180.0,178
10871,76.0,72,181.0,178
10872,71.0,84,180.0,191
10873,76.0,70,178.0,170
10874,73.0,79,180.0,183
10875,80.0,66,191.0,168
10876,79.0,64,178.0,172
10877,96.0,85,191.0,191
10878,95.0,78,193.0,189
10879,75.0,85,188.0,198
10880,100.0,73,191.0,180
10881,98.0,87,193.0,193
10882,86.0,70,190.0,179
10883,72.0,83,170.0,188
10884,77.0,66,184.0,178
10885,71.0,58,171.0,163
10886,83.0,73,188.0,175
10887,78.0,73,178.0,184
10888,82.0,72,190.0,178
10889,75.0,76,185.0,179
10890,61.0,70,172.0,170
10891,78.0,82,181.0,190
10892,74.0,75,185.0,184
10893,73.0,75,187.0,181
10894,85.0,83,180.0,191
10895,70.0,73,176.0,181
10896,80.0,70,186.0,180
10897,77.0,80,185.0,187
10898,73.0,75,186.0,173
10899,66.0,88,170.0,185
10900,78.0,78,182.0,184
10901,75.0,79,182.0,181
10902,77.0,85,182.0,190
10903,82.0,70,185.0,173
10904,80.0,75,184.0,185
10905,72.0,75,184.0,180
10906,79.0,70,191.0,177
10907,69.0,68,176.0,175
10908,85.0,75,183.0,178
10909,81.0,82,184.0,181
10910,76.0,81,186.0,184
10911,78.0,74,185.0,180
10912,84.0,87,180.0,183
10913,78.0,76,185.0,172
10914,85.0,82,189.0,189
10915,74.0,71,184.0,180
10916,72.0,72,175.0,180
10917,78.0,76,180.0,172
10918,66.0,69,183.0,167
10919,63.0,76,169.0,180
10920,73.0,85,174.0,185
10921,75.0,78,183.0,180
10922,72.0,74,175.0,177
10923,75.0,69,178.0,185
10924,86.0,80,185.0,187
10925,84.0,65,185.0,178
10926,66.0,87,178.0,187
10927,71.0,68,178.0,175
10928,74.0,73,187.0,178
10929,78.0,77,180.0,180
10930,83.0,85,190.0,191
10931,72.0,81,187.0,192
10932,82.0,69,188.0,182
10933,76.0,62,185.0,173
10934,85.0,74,191.0,177
10935,76.0,72,182.0,178
10936,75.0,90,191.0,185
10937,79.0,82,178.0,185
10938,77.0,67,182.0,179
10939,79.0,85,183.0,193
10940,76.0,80,185.0,189
10941,61.0,74,170.0,180
10942,76.0,73,188.0,177
10943,81.0,84,180.0,180
10944,76.0,76,182.0,178
10945,80.0,71,186.0,179
10946,70.0,75,174.0,183
10947,76.0,84,180.0,181
10948,75.0,76,178.0,185
10949,84.0,68,185.0,181
10950,72.0,90,180.0,193
10951,74.0,86,176.0,191
10952,96.0,80,202.0,190
10953,71.0,84,177.0,193
10954,71.0,77,177.0,190
10955,68.0,62,183.0,165
10956,70.0,64,178.0,175
10957,74.0,81,178.0,187
10958,86.0,77,185.0,179
10959,71.0,80,178.0,183
10960,82.0,80,186.0,182
10961,71.0,74,177.0,182
10962,68.0,70,178.0,180
10963,82.0,82,185.0,182
10964,73.0,66,178.0,178
10965,82.0,80,188.0,180
10966,74.0,74,180.0,176
10967,76.0,78,180.0,183
10968,72.0,78,178.0,191
10969,81.0,76,186.0,187
10970,80.0,80,186.0,182
10971,76.0,72,186.0,179
10972,81.0,79,181.0,187
10973,81.0,76,188.0,184
10974,79.0,74,186.0,177
10975,83.0,77,186.0,184
10976,82.0,78,183.0,184
10977,65.0,73,172.0,176
10978,82.0,78,183.0,180
10979,70.0,79,183.0,181
10980,73.0,74,174.0,180
10981,73.0,70,178.0,180
10982,81.0,75,179.0,183
10983,75.0,60,176.0,170
10984,72.0,86,185.0,184
10985,71.0,57,174.0,166
10986,80.0,77,185.0,183
10987,77.0,89,183.0,196
10988,79.0,82,182.0,184
10989,80.0,75,185.0,189
10990,66.0,70,176.0,184
10991,85.0,75,192.0,175
10992,79.0,75,185.0,174
10993,85.0,74,191.0,174
10994,79.0,84,185.0,168
10995,71.0,90,180.0,196
10996,72.0,83,177.0,190
10997,81.0,61,182.0,164
10998,75.0,77,185.0,188
10999,83.0,83,188.0,181
11000,82.0,70,189.0,175
11001,72.0,82,175.0,183
11002,75.0,79,179.0,188
11003,69.0,65,182.0,168
11004,73.0,78,179.0,192
11005,70.0,70,180.0,178
11006,86.0,79,193.0,187
11007,77.0,80,183.0,189
11008,70.0,72,168.0,178
11009,81.0,64,188.0,166
11010,74.0,95,186.0,194
11011,85.0,70,194.0,173
11012,81.0,55,185.0,165
11013,87.0,76,185.0,180
11014,65.0,61,176.0,169
11015,69.0,80,180.0,180
11016,73.0,74,175.0,174
11017,85.0,85,188.0,189
11018,65.0,70,176.0,177
11019,78.0,71,187.0,188
11020,60.0,74,173.0,181
11021,75.0,71,180.0,183
11022,76.0,77,181.0,184
11023,78.0,81,191.0,185
11024,81.0,74,189.0,181
11025,60.0,76,165.0,187
11026,75.0,68,180.0,174
11027,80.0,82,185.0,197
11028,63.0,83,176.0,182
11029,80.0,75,182.0,178
11030,74.0,66,183.0,170
11031,80.0,81,184.0,186
11032,86.0,83,189.0,193
11033,79.0,76,178.0,180
11034,77.0,82,191.0,187
11035,69.0,78,173.0,183
11036,70.0,79,180.0,187
11037,84.0,77,188.0,181
11038,87.0,82,183.0,191
11039,74.0,85,176.0,192
11040,66.0,84,176.0,190
11041,71.0,75,179.0,186
11042,75.0,82,186.0,187
11043,76.0,76,185.0,178
11044,76.0,73,176.0,180
11045,83.0,75,187.0,183
11046,85.0,69,189.0,172
11047,69.0,68,176.0,175
11048,79.0,69,177.0,183
11049,72.0,73,177.0,186
11050,77.0,73,180.0,180
11051,71.0,65,184.0,175
11052,79.0,74,188.0,186
11053,78.0,61,181.0,175
11054,88.0,75,196.0,182
11055,70.0,74,174.0,178
11056,65.0,75,170.0,178
11057,87.0,66,190.0,178
11058,73.0,66,185.0,170
11059,78.0,65,177.0,170
11060,78.0,72,185.0,178
11061,68.0,76,173.0,186
11062,78.0,85,182.0,178
11063,95.0,82,191.0,180
11064,86.0,70,189.0,184
11065,87.0,61,187.0,167
11066,77.0,65,179.0,178
11067,76.0,78,181.0,185
11068,75.0,75,176.0,176
11069,78.0,79,183.0,185
11070,73.0,65,180.0,179
11071,67.0,68,180.0,182
11072,73.0,82,175.0,194
11073,78.0,90,182.0,196
11074,78.0,82,178.0,182
11075,90.0,76,196.0,187
11076,83.0,75,186.0,178
11077,69.0,79,178.0,181
11078,69.0,72,176.0,182
11079,62.0,78,169.0,183
11080,74.0,72,178.0,187
11081,78.0,86,173.0,184
11082,66.0,68,173.0,172
11083,79.0,68,191.0,172
11084,81.0,78,176.0,187
11085,66.0,59,163.0,165
11086,80.0,74,190.0,181
11087,74.0,81,182.0,185
11088,73.0,85,173.0,190
11089,81.0,74,192.0,174
11090,78.0,77,185.0,182
11091,75.0,76,185.0,185
11092,73.0,65,173.0,170
11093,76.0,71,185.0,178
11094,85.0,77,186.0,178
11095,72.0,70,182.0,176
11096,78.0,68,185.0,170
11097,69.0,72,176.0,180
11098,72.0,64,178.0,172
11099,76.0,85,185.0,186
11100,67.0,63,172.0,170
11101,77.0,85,185.0,191
11102,81.0,70,192.0,178
11103,66.0,70,177.0,197
11104,80.0,63,180.0,178
11105,80.0,70,181.0,179
11106,64.0,85,171.0,187
11107,79.0,70,182.0,177
11108,70.0,74,177.0,180
11109,75.0,73,190.0,180
11110,70.0,82,175.0,181
11111,87.0,80,185.0,184
11112,70.0,73,175.0,172
11113,74.0,77,182.0,182
11114,72.0,77,175.0,182
11115,90.0,78,190.0,191
11116,70.0,68,175.0,172
11117,81.0,66,192.0,180
11118,71.0,62,174.0,174
11119,69.0,73,175.0,179
11120,77.0,63,183.0,175
11121,64.0,78,170.0,188
11122,78.0,62,183.0,173
11123,72.0,90,175.0,186
11124,82.0,72,186.0,178
11125,76.0,70,188.0,175
11126,78.0,64,191.0,172
11127,75.0,70,178.0,176
11128,87.0,82,177.0,185
11129,74.0,86,183.0,190
11130,74.0,88,182.0,196
11131,70.0,67,175.0,174
11132,70.0,68,172.0,170
11133,72.0,72,175.0,180
11134,70.0,74,175.0,185
11135,76.0,70,184.0,180
11136,73.0,79,183.0,174
11137,74.0,96,188.0,194
11138,85.0,81,188.0,184
11139,78.0,71,189.0,172
11140,78.0,75,182.0,177
11141,72.0,84,180.0,190
11142,82.0,75,188.0,179
11143,65.0,80,182.0,188
11144,65.0,79,178.0,178
11145,86.0,80,191.0,183
11146,81.0,77,183.0,183
11147,82.0,65,187.0,172
11148,77.0,77,192.0,184
11149,88.0,72,185.0,173
11150,70.0,72,178.0,186
11151,81.0,89,184.0,196
11152,75.0,79,185.0,182
11153,64.0,70,171.0,171
11154,81.0,79,180.0,180
11155,72.0,64,184.0,176
11156,78.0,80,183.0,184
11157,65.0,74,175.0,175
11158,83.0,72,190.0,180
11159,68.0,78,169.0,182
11160,89.0,68,190.0,180
11161,90.0,63,196.0,177
11162,74.0,64,176.0,173
11163,83.0,80,185.0,178
11164,82.0,75,187.0,185
11165,83.0,81,182.0,187
11166,68.0,84,176.0,186
11167,83.0,65,191.0,170
11168,75.0,63,178.0,172
11169,73.0,80,174.0,183
11170,82.0,82,183.0,192
11171,67.0,86,178.0,191
11172,72.0,75,180.0,180
11173,86.0,84,190.0,186
11174,86.0,75,186.0,181
11175,72.0,77,182.0,186
11176,71.0,79,174.0,186
11177,71.0,75,167.0,170
