,t_real,t_feels_like,humidity,wind_speed
9593,6.0,2.0,71.0,24.0
9594,5.0,0.0,81.0,26.0
9595,5.0,0.0,81.0,26.0
9596,5.5,1.5,78.5,21.0
9597,6.0,2.0,78.5,21.0
9598,6.5,2.5,73.5,22.0
9599,6.0,2.0,76.0,23.0
9600,6.0,2.0,76.0,27.0
9601,5.0,1.0,81.0,24.0
9602,5.5,1.5,78.5,24.0
9603,6.0,2.0,76.0,23.0
9604,6.0,2.0,81.0,23.0
9605,7.0,3.0,76.0,24.0
9606,7.0,3.5,76.0,21.5
9607,7.5,4.5,71.0,19.0
9608,8.0,5.0,64.0,19.5
9609,8.0,5.5,66.0,14.0
9610,9.0,6.0,62.0,19.5
9611,9.0,6.0,62.0,21.0
9612,8.5,5.5,60.0,20.5
9613,8.0,5.0,62.0,17.0
9614,7.0,4.0,66.0,15.0
9615,7.0,5.0,61.0,11.0
9616,6.0,4.0,66.0,11.0
9625,3.0,0.0,87.0,11.0
9633,8.5,6.0,53.5,15.0
9634,9.0,7.0,48.0,13.0
9635,8.0,6.0,53.0,11.0
9648,4.0,1.0,87.0,13.0
9649,4.0,1.0,87.0,11.0
9650,3.0,0.0,93.0,12.0
9651,3.5,0.0,93.0,15.0
9652,4.5,1.5,90.0,14.0
9653,6.0,3.0,84.0,18.0
9654,5.0,1.0,84.0,19.5
9655,5.0,2.0,81.0,15.0
9656,5.0,1.5,81.0,17.5
9657,5.0,2.0,81.0,17.0
9658,5.5,2.0,78.5,18.0
9659,6.0,2.5,76.0,20.5
9660,6.0,2.0,76.0,21.0
9661,6.0,3.0,76.0,15.0
9662,5.5,2.5,78.5,13.0
9672,3.0,-0.5,87.0,14.0
9673,2.5,-1.5,90.0,17.0
9674,3.5,-1.5,87.0,23.0
9675,4.0,-1.0,87.0,27.0
9676,4.0,-1.0,87.0,29.0
9677,5.0,0.0,76.0,30.0
9678,5.0,0.0,81.0,31.0
9679,5.0,0.0,81.0,29.5
9680,5.0,0.0,87.0,30.0
9681,5.0,0.0,84.0,29.0
9682,5.0,0.5,81.0,25.0
9683,5.5,1.5,78.5,23.0
9684,5.0,1.5,81.0,18.0
9685,5.0,2.0,87.0,14.0
9686,5.0,2.0,87.0,14.0
9687,5.0,2.0,87.0,13.0
9688,5.0,2.0,87.0,14.0
9689,5.0,2.0,87.0,12.0
9690,5.0,2.0,84.0,13.0
9691,4.5,1.5,84.0,11.0
9697,3.5,0.5,87.0,12.0
9698,3.0,0.0,87.0,11.0
9699,4.0,1.0,81.0,13.0
9700,4.0,1.0,81.0,15.0
9701,4.5,1.0,78.5,18.0
9702,5.5,1.5,73.5,21.0
9703,6.0,2.0,71.0,23.0
9704,6.5,2.5,59.0,24.0
9705,6.5,2.5,59.0,21.0
9706,6.5,3.0,57.0,20.0
9707,6.0,2.0,57.0,22.0
9708,5.0,1.0,55.0,19.5
9709,5.0,1.0,53.0,22.0
9710,4.0,0.0,56.0,20.0
9711,4.0,0.0,61.0,18.0
9712,4.0,0.0,63.0,21.0
9713,3.0,-1.0,70.0,17.0
9714,3.0,-1.0,75.0,15.0
9715,2.5,-1.5,78.0,14.0
9716,2.0,-2.5,81.0,18.0
9717,2.0,-2.5,81.0,18.0
9718,2.0,-3.0,81.0,20.5
9719,2.0,-2.5,81.0,18.0
9720,1.5,-2.5,84.0,14.0
9721,1.0,-2.5,87.0,13.0
9722,1.5,-2.5,84.0,16.0
9723,2.0,-2.5,87.0,18.5
9724,3.0,-1.5,81.0,21.5
9725,3.5,-1.0,78.0,21.0
9726,4.0,0.0,70.0,22.0
9727,4.5,-0.5,68.0,25.0
9728,5.5,1.5,68.0,23.0
9729,6.0,3.0,59.0,18.0
9730,6.5,3.0,59.0,19.5
9731,6.5,3.5,59.0,18.5
9732,6.0,3.0,61.0,15.0
9733,5.5,2.5,66.0,14.0
9734,5.0,2.0,70.0,13.0
9735,5.0,2.0,70.0,13.0
9751,6.5,4.0,66.0,13.0
9752,7.0,4.0,53.0,17.0
9753,7.5,4.5,55.0,18.0
9754,8.0,5.0,53.0,16.0
9755,7.5,4.5,53.0,18.5
9756,6.5,3.5,59.0,19.5
9757,6.0,3.5,61.0,13.0
9758,5.5,3.0,65.5,11.0
9765,3.0,0.0,81.0,11.0
9771,3.0,0.0,75.0,11.0
9773,5.5,2.5,65.5,12.0
9774,6.0,2.0,61.0,22.0
9775,6.5,2.5,57.0,21.0
9776,7.0,4.0,57.0,19.0
9777,7.0,4.0,63.5,18.0
9778,7.0,4.0,66.0,17.0
9779,6.5,3.5,73.5,17.0
9780,6.0,3.0,76.0,15.0
9781,6.0,4.0,81.0,11.0
9782,5.5,3.0,90.0,11.0
9787,5.0,2.0,87.0,13.0
9788,5.0,2.0,87.0,16.0
9789,5.0,1.5,87.0,16.0
9790,4.5,1.5,90.0,15.0
9791,4.5,1.5,90.0,14.0
9792,4.0,0.5,90.0,17.0
9793,4.0,1.0,87.0,14.0
9794,4.0,1.0,87.0,12.0
9795,4.0,1.0,87.0,12.0
9796,4.0,1.0,87.0,14.0
9797,5.0,2.0,84.0,15.0
9798,5.5,2.5,76.0,16.0
9799,6.5,3.5,66.0,17.0
9800,7.0,4.0,61.0,16.0
9801,7.0,4.0,57.0,18.0
9802,8.0,5.0,53.0,15.0
9803,7.5,5.0,53.5,14.0
9804,7.0,4.0,51.0,15.0
9805,7.0,5.0,51.0,11.0
9811,3.5,0.5,72.5,11.0
9812,3.0,0.0,81.0,13.0
9813,3.0,-0.5,81.0,12.0
9816,2.0,-1.5,87.0,12.0
9818,2.0,-1.0,87.0,11.0
9821,6.0,3.0,73.5,14.0
9822,7.5,4.5,68.5,19.5
9823,8.0,4.5,66.0,23.0
9824,9.0,5.5,60.0,26.0
9825,8.5,5.0,66.5,24.5
9826,10.0,7.0,60.0,22.0
9827,9.0,5.5,68.5,26.0
9828,8.5,5.0,73.5,23.0
9829,8.0,4.0,82.0,25.0
9830,8.0,4.0,87.0,27.0
9831,8.0,4.0,87.0,33.0
9832,8.5,4.5,84.5,30.5
9833,9.0,5.0,84.5,30.0
9834,9.0,5.0,87.0,29.0
9835,9.5,6.5,87.5,24.0
9836,10.0,7.0,88.0,21.0
9837,10.0,7.0,88.0,24.0
9838,10.0,7.5,88.0,21.5
9839,10.0,7.0,82.0,27.0
9840,10.0,7.0,79.0,24.0
9841,9.5,6.5,79.0,21.0
9842,10.0,7.0,76.0,20.0
9843,9.5,6.5,79.0,21.0
9844,11.0,11.0,74.5,25.0
9845,11.5,11.5,65.0,30.0
9846,12.0,12.0,58.0,29.0
9847,12.0,12.0,67.0,28.0
9848,10.5,9.0,88.0,27.5
9849,11.0,11.0,88.0,30.0
9850,11.0,11.0,94.0,31.0
9851,11.5,11.5,91.0,32.0
9852,12.0,12.0,88.0,31.0
9853,12.0,12.0,88.0,33.0
9854,12.0,12.0,88.0,35.0
9855,12.5,12.5,79.5,39.0
9856,13.0,13.0,77.0,36.0
9857,13.0,13.0,77.0,31.0
9858,13.0,13.0,77.0,26.0
9859,13.0,13.0,77.0,29.5
9860,13.0,13.0,77.0,31.5
9861,12.5,12.5,79.5,30.5
9862,11.5,11.5,88.0,24.0
9863,12.0,12.0,88.0,23.0
9864,12.0,12.0,88.0,26.0
9865,12.0,12.0,88.0,33.0
9866,12.5,12.5,82.5,34.0
9867,13.0,13.0,79.5,33.0
9868,13.0,13.0,79.5,30.5
9869,13.0,13.0,82.0,31.0
9870,13.0,13.0,82.0,32.0
9871,14.0,14.0,77.0,30.5
9872,14.5,14.5,74.5,40.0
9873,15.0,15.0,72.0,36.0
9874,15.0,15.0,72.0,35.0
9875,15.0,15.0,72.0,34.0
9876,14.5,14.5,74.5,31.5
9877,13.5,13.5,79.5,25.0
9878,13.0,13.0,77.0,28.0
9879,13.5,13.5,74.5,30.0
9880,13.0,13.0,77.0,30.5
9881,12.5,12.5,82.5,30.5
9882,13.0,13.0,77.0,30.0
9883,12.0,12.0,85.0,29.5
9884,12.0,12.0,88.0,28.0
9885,11.0,11.0,94.0,23.0
9886,11.0,11.0,94.0,26.0
9887,11.0,11.0,94.0,22.0
9888,10.5,9.0,94.0,22.0
9889,8.5,6.0,97.0,14.0
9893,8.0,5.5,87.0,13.0
9894,8.0,5.0,82.0,17.0
9895,9.0,6.0,71.0,18.0
9896,9.0,6.0,66.0,20.5
9897,9.0,6.0,60.0,24.0
9898,9.0,6.0,50.0,20.0
9899,9.0,6.0,48.0,18.0
9900,9.0,6.5,48.0,16.0
9901,8.0,5.5,53.0,14.0
9904,8.0,6.0,51.5,11.0
9905,7.5,5.0,55.0,13.0
9906,7.0,4.0,57.0,15.0
9907,6.0,3.5,63.5,12.0
9908,6.0,3.5,68.5,12.0
9909,6.0,3.5,68.5,12.0
9910,6.0,3.0,71.0,13.0
9911,6.0,4.0,71.0,11.0
9913,6.0,3.0,73.5,15.0
9914,6.0,3.5,76.0,12.0
9915,6.0,3.0,76.0,15.0
9916,7.0,4.0,71.0,18.0
9917,7.0,4.0,71.0,17.0
9918,8.0,5.0,66.0,19.0
9919,8.0,5.5,62.0,15.0
9920,8.5,6.5,62.0,13.0
9921,8.5,6.0,58.0,15.0
9922,8.5,6.5,58.0,13.0
9923,8.0,5.5,57.0,14.0
9943,7.0,5.0,46.0,11.0
9959,1.0,-2.0,81.0,11.0
9962,2.5,-1.0,78.0,13.0
9963,3.0,0.0,75.0,13.0
9964,3.5,0.5,78.0,13.0
9965,3.0,-0.5,81.0,13.0
9966,4.0,1.0,75.0,11.0
9968,5.0,2.0,61.0,11.0
9969,5.0,2.5,57.0,11.0
9970,6.0,3.0,55.0,16.0
9971,6.0,3.5,51.0,12.0
9988,3.5,0.5,63.0,11.0
9989,4.5,1.5,59.0,11.0
9990,6.0,3.0,59.0,13.0
9991,7.0,5.0,53.0,13.0
9992,7.5,4.5,53.5,18.0
9993,7.0,4.0,55.0,18.0
9994,6.0,3.0,57.0,17.0
9995,6.0,3.0,57.0,17.0
9996,6.0,3.0,61.0,18.0
9997,6.0,3.0,63.5,18.0
9998,5.0,1.0,73.0,19.0
9999,5.0,2.0,76.0,15.0
10000,5.0,2.0,76.0,12.0
10009,4.0,1.5,72.5,12.0
10010,4.0,0.5,70.0,16.0
10011,5.0,2.0,61.0,17.0
10012,5.0,1.5,63.5,17.0
10013,6.0,2.5,57.0,19.5
10014,6.0,2.0,59.0,24.0
10015,6.0,1.5,51.0,29.0
10016,6.0,2.0,51.0,26.0
10017,6.0,1.0,53.0,30.0
10018,6.0,2.0,53.0,26.0
10019,6.0,2.0,51.0,22.0
10020,5.5,1.5,55.0,23.0
10021,5.0,1.0,57.0,19.5
10022,5.0,1.0,59.0,19.5
10023,4.0,0.0,65.0,20.0
10024,4.0,0.0,65.0,18.0
10025,4.0,0.0,65.0,18.5
10026,4.0,0.0,70.0,19.5
10027,4.0,0.0,70.0,18.0
10028,3.5,-0.5,72.5,18.0
10029,3.0,-1.0,72.5,18.0
10030,3.0,-1.0,70.0,19.0
10031,3.0,-1.0,70.0,17.0
10032,3.0,-1.0,75.0,19.0
10033,3.0,-1.0,75.0,17.0
10034,4.0,0.0,75.0,18.0
10035,4.0,0.0,75.0,18.0
10036,5.0,2.0,70.0,17.0
10037,6.0,2.0,66.0,21.0
10038,6.5,2.5,61.5,25.0
10039,7.0,3.0,51.5,28.0
10040,7.5,3.5,46.0,30.0
10041,8.0,4.0,43.0,28.0
10042,7.5,3.5,48.0,27.0
10043,7.0,3.0,49.0,22.0
10044,6.5,3.5,51.0,18.5
10045,6.0,3.0,57.0,19.0
10046,5.0,1.5,66.0,16.0
10047,5.0,2.0,66.0,16.0
10048,5.0,2.0,68.0,15.0
10049,5.0,2.0,70.0,12.0
10050,4.0,1.0,75.0,14.0
10051,3.5,0.0,78.0,15.0
10052,3.0,0.0,81.0,11.0
10060,6.0,3.5,61.0,12.0
10061,7.0,5.0,57.0,13.0
10062,7.5,5.5,55.0,13.0
10068,7.0,5.0,57.0,12.0
10070,7.0,5.0,57.0,11.0
10071,6.5,4.5,57.0,11.0
10072,6.0,3.5,61.0,12.0
10073,6.0,3.0,63.5,14.0
10074,6.0,3.0,68.5,16.0
10075,6.0,2.5,73.5,19.5
10076,5.0,1.5,81.0,17.0
10077,5.0,1.5,81.0,18.0
10078,5.5,2.5,84.0,17.0
10079,6.0,3.0,87.0,17.0
10080,7.0,3.0,87.0,26.0
10081,7.0,3.0,87.0,27.0
10082,8.0,4.0,87.0,28.0
10083,8.5,5.0,90.0,26.0
10084,10.0,7.0,88.0,26.0
10085,10.0,7.0,94.0,25.0
10086,10.0,7.0,94.0,24.0
10087,11.0,11.0,88.0,29.0
10088,12.5,12.5,82.0,29.0
10089,13.0,13.0,77.0,29.0
10090,13.0,13.0,77.0,26.0
10091,13.0,13.0,74.5,32.5
10092,12.0,12.0,74.5,33.5
10093,12.0,12.0,69.5,24.0
10094,11.0,11.0,64.5,27.0
10095,10.5,9.0,64.5,28.0
10096,10.0,6.5,71.0,27.5
10097,9.5,6.5,71.0,27.0
10098,9.0,5.5,73.5,25.0
10099,9.0,5.5,73.5,27.0
10100,9.0,5.5,71.0,26.0
10101,7.0,2.5,81.5,32.5
10102,7.0,3.0,68.5,29.0
10103,6.0,1.5,76.0,28.0
10104,6.0,2.0,68.5,24.0
10105,5.0,0.0,68.0,30.0
10106,5.0,0.5,70.0,27.0
10107,6.0,1.5,71.0,31.5
10108,6.0,1.0,76.0,38.0
10109,5.0,0.0,87.0,31.5
10110,4.5,0.5,84.0,23.0
10111,6.0,1.0,78.5,35.0
10112,5.5,-0.5,76.0,45.0
10113,6.5,1.0,61.5,45.5
10114,6.5,1.5,63.5,37.0
10115,7.0,2.5,61.0,35.0
10116,7.0,2.5,61.0,31.5
10117,6.5,2.5,66.0,24.0
10118,6.0,2.0,68.5,25.0
10119,6.0,1.5,78.5,29.0
10120,6.0,1.5,76.0,28.5
10121,6.0,1.5,76.0,29.0
10122,7.0,2.5,71.0,32.0
10123,7.0,3.0,73.5,30.5
10124,6.5,1.5,78.5,35.0
10125,7.0,2.0,71.0,38.0
10126,6.0,1.0,61.0,38.0
10127,6.0,1.0,68.5,35.0
10128,5.0,0.0,76.0,28.0
10129,5.0,0.5,76.0,26.0
10130,4.0,0.0,75.0,20.5
10131,5.0,1.0,70.0,20.0
10132,5.5,1.5,68.0,19.5
10133,6.5,3.5,63.5,17.0
10134,7.5,5.0,57.0,14.0
10135,9.0,6.5,50.0,17.0
10136,9.0,6.5,46.0,16.0
10137,9.5,7.0,52.5,18.0
10138,9.0,6.5,58.0,18.5
10139,9.0,7.0,58.0,15.0
10140,8.5,6.0,64.0,15.0
10141,8.0,5.5,66.0,14.0
10142,7.5,5.0,73.5,15.0
10143,7.0,4.5,76.0,14.0
10144,7.0,4.0,76.0,17.0
10145,7.0,3.5,78.5,21.0
10146,7.0,3.5,87.0,21.0
10147,7.0,3.5,90.0,22.0
10148,8.0,5.0,87.0,19.0
10149,7.0,3.5,81.5,21.5
10150,6.0,2.0,78.5,27.0
10151,5.5,1.5,76.0,25.0
10152,4.5,0.5,75.5,20.5
10153,3.5,-0.5,75.0,19.0
10154,4.0,0.0,75.0,19.5
10155,4.5,0.5,72.5,20.0
10156,5.5,1.5,63.5,21.0
10157,6.5,3.0,53.0,20.0
10158,8.0,4.0,48.0,25.0
10159,8.0,5.0,48.0,21.0
10160,8.0,5.0,46.0,20.5
10161,8.5,5.5,49.5,19.5
10162,8.0,5.0,48.0,21.0
10163,7.5,5.0,47.5,15.0
10164,7.0,5.0,51.0,13.0
10179,3.0,0.0,81.0,13.0
10180,3.5,0.0,84.0,16.0
10181,4.0,0.0,87.0,19.0
10182,5.0,1.0,81.0,19.0
10183,6.0,2.0,73.5,21.0
10184,7.0,3.0,68.5,22.0
10185,6.0,2.5,76.0,23.5
10186,6.5,3.0,66.0,22.0
10187,5.5,1.0,76.5,25.0
10188,5.0,1.5,81.5,15.5
10189,5.0,1.5,76.0,18.0
10190,4.0,0.5,84.0,15.0
10191,4.0,0.0,81.0,18.0
10192,4.0,0.0,81.0,17.0
10193,4.0,0.0,81.0,18.5
10194,4.0,0.0,81.0,19.0
10195,4.0,0.0,81.0,17.0
10196,3.0,-1.0,84.0,17.0
10197,3.0,-0.5,81.0,14.0
10198,3.0,-0.5,81.0,14.0
10199,3.0,-1.0,81.0,16.0
10200,2.5,-1.5,84.0,16.0
10201,2.0,-2.0,87.0,15.0
10202,2.5,-0.5,84.0,11.0
10203,3.0,-0.5,81.0,14.0
10204,4.0,0.5,75.0,17.5
10205,4.0,0.0,75.0,21.0
10206,6.0,2.5,68.0,20.0
10207,6.5,3.0,63.5,19.5
10208,7.0,3.5,61.0,20.5
10209,7.0,4.0,59.0,17.0
10210,6.0,2.5,66.5,18.0
10211,4.5,2.0,78.5,11.0
10214,5.0,2.0,68.0,11.0
10220,4.0,1.0,72.5,14.0
10221,3.0,0.0,78.0,12.0
10222,2.5,-0.5,84.0,11.0
10224,2.0,-1.5,81.0,12.0
10225,2.0,-1.5,75.0,12.0
10226,2.0,-2.0,75.0,16.0
10227,3.0,-2.0,70.0,20.0
10228,4.0,0.0,65.0,18.5
10229,5.0,1.0,61.0,21.0
10230,6.0,2.5,57.0,19.5
10231,7.0,3.5,53.0,21.5
10232,7.0,3.5,53.0,21.0
10233,7.0,3.5,55.0,22.0
10234,7.0,4.0,57.0,18.5
10235,7.0,4.5,57.0,16.5
10236,7.0,4.0,57.0,15.0
10237,7.0,4.0,55.0,16.0
10238,6.0,3.5,59.0,14.0
10239,6.0,3.5,61.0,12.0
10246,1.5,-1.5,78.0,11.0
10247,1.0,-2.5,75.0,12.0
10248,1.0,-2.5,75.0,12.0
10249,1.0,-2.5,72.5,12.0
10250,2.0,-1.5,67.5,12.0
10253,6.0,3.0,55.0,16.0
10254,7.5,4.5,53.0,18.0
10255,8.0,5.0,57.0,20.0
10256,9.0,6.0,58.0,19.0
10257,9.0,6.5,58.0,18.5
10258,9.0,6.0,58.0,20.0
10259,8.5,5.5,64.0,19.5
10260,8.0,5.0,68.5,22.0
10261,7.5,4.5,78.5,18.0
10262,7.0,4.0,84.0,19.5
10263,7.0,4.0,87.0,19.5
10264,7.0,3.5,93.0,21.0
10265,7.5,4.5,90.0,15.0
10266,8.0,5.0,90.0,18.0
10267,8.0,5.0,93.0,17.5
10268,8.0,5.0,93.0,17.0
10269,8.0,4.0,93.0,26.0
10270,8.0,4.5,93.0,21.5
10271,7.0,3.0,93.0,25.0
10272,7.5,3.5,90.0,26.0
10273,8.0,4.0,90.0,27.0
10274,8.0,4.5,93.0,20.5
10275,8.0,5.0,93.0,18.0
10276,9.0,6.0,84.5,18.0
10280,9.5,7.5,82.0,15.5
10281,8.5,5.5,87.0,19.5
10282,9.0,6.0,82.0,18.5
10283,8.0,5.0,84.5,19.0
10284,8.0,5.0,82.0,17.0
10285,8.0,5.0,82.0,16.0
10286,7.0,4.5,87.0,14.0
10287,7.0,5.0,84.0,13.0
10288,7.0,4.5,81.0,14.0
10289,7.0,4.5,81.0,12.0
10290,6.0,3.5,93.0,12.0
10300,6.0,3.5,93.0,12.0
10310,6.5,4.5,78.5,11.0
10326,7.5,5.5,73.5,12.0
10327,9.0,7.5,66.0,11.0
10330,10.0,8.5,62.0,11.0
10331,9.5,7.5,64.0,12.0
10332,8.0,6.0,71.0,13.0
10333,6.5,4.0,78.5,13.0
10336,4.0,1.0,93.0,11.0
10356,8.5,6.0,76.5,16.0
10357,7.0,4.0,81.0,15.0
10358,6.0,3.5,87.0,13.0
10372,6.0,3.5,84.5,14.5
10373,7.5,4.0,68.5,23.0
10374,8.5,5.5,64.0,22.0
10375,9.0,6.0,60.0,23.0
10376,9.0,6.0,60.0,24.0
10377,9.0,6.0,62.0,26.0
10378,7.5,3.5,68.5,26.0
10379,6.5,2.5,71.0,24.0
10380,6.0,2.5,73.5,21.5
10381,5.0,2.0,81.0,17.0
10382,5.0,2.0,81.0,13.0
10383,5.0,2.0,81.0,13.0
10384,5.0,2.0,81.0,15.0
10385,5.0,2.0,81.0,16.0
10386,5.0,2.0,84.0,14.0
10388,6.0,3.0,81.0,13.0
10389,6.0,3.0,81.0,15.0
10390,6.0,3.0,81.0,16.0
10391,6.0,3.0,78.5,16.0
10392,5.0,2.0,81.0,14.0
10393,5.5,2.5,78.5,15.0
10394,5.5,1.5,76.0,22.0
10395,5.0,1.0,76.0,22.0
10396,6.0,2.0,71.0,26.0
10397,6.5,2.5,73.5,26.0
10398,7.5,3.5,64.0,26.0
10399,8.5,4.5,53.5,29.0
10400,9.0,5.0,46.0,30.5
10401,10.0,6.0,40.0,33.0
10402,10.0,6.0,37.0,32.0
10403,8.5,4.5,48.0,34.0
10404,8.0,4.0,55.0,30.5
10405,7.0,3.5,63.5,22.0
10406,6.0,2.0,71.0,21.0
10407,6.0,3.0,73.5,18.0
10408,6.0,3.0,76.0,14.0
10409,6.0,3.5,76.0,11.0
10418,6.0,3.5,87.0,11.0
10419,6.0,3.0,90.0,15.0
10420,6.0,4.0,93.0,11.0
10421,7.0,4.0,87.0,17.0
10422,8.0,5.5,82.0,14.0
10423,8.0,5.0,82.0,15.0
10424,9.0,6.0,76.0,18.0
10425,9.0,6.5,76.0,16.0
10426,8.5,5.5,79.0,17.0
10427,8.0,5.0,82.0,15.0
10428,8.0,5.0,82.0,17.0
10429,8.0,5.0,82.0,19.5
10430,8.0,5.0,82.0,18.0
10431,7.0,4.0,87.0,19.0
10432,7.0,4.0,87.0,17.0
10433,7.0,4.5,87.0,16.0
10434,7.0,4.0,87.0,15.0
10435,7.0,4.0,87.0,15.0
10436,7.0,4.0,90.0,16.0
10437,7.0,4.0,93.0,16.0
10438,7.0,4.5,93.0,14.0
10439,7.0,4.0,93.0,17.0
10440,8.0,5.0,87.0,15.0
10441,7.0,4.0,84.0,17.0
10442,7.0,3.5,81.0,21.5
10443,7.0,3.0,76.0,23.0
10444,8.0,4.0,71.0,25.0
10445,8.0,4.5,66.5,25.0
10446,8.0,4.0,62.0,27.0
10447,8.5,4.5,57.5,30.5
10448,8.0,4.0,53.0,28.0
10449,9.0,5.0,54.0,30.5
10450,8.5,4.5,58.0,34.0
10451,7.0,2.0,63.5,35.0
10452,7.0,3.0,61.0,26.5
10453,7.0,3.0,63.5,23.0
10454,7.0,3.0,66.0,25.0
10455,7.0,3.5,71.0,19.5
10456,7.0,4.0,73.5,19.5
10457,6.0,3.0,81.0,15.0
10458,5.0,2.0,87.0,12.0
10467,5.5,2.5,84.0,12.0
10468,7.5,4.5,73.5,17.0
10469,8.5,5.5,60.0,18.5
10470,10.0,7.0,50.0,23.0
10471,10.0,7.0,48.5,22.0
10472,10.5,9.0,43.5,21.0
10473,11.0,11.0,44.0,19.5
10474,10.5,9.5,45.5,15.0
10475,10.0,8.0,47.0,17.0
10476,8.5,6.5,51.5,14.0
10477,7.5,5.0,61.5,14.0
10478,6.0,3.0,66.0,14.0
10486,3.0,0.0,90.0,11.0
10487,3.0,0.0,87.0,11.0
10488,3.0,0.0,81.0,13.0
10492,5.0,2.0,87.0,12.0
10493,6.0,3.0,78.5,15.0
10494,6.0,3.0,81.0,13.0
10495,7.0,4.5,76.0,14.0
10496,7.0,4.0,81.0,16.0
10497,8.0,5.0,76.0,15.0
10498,8.0,5.5,76.0,14.0
10499,8.0,5.5,76.0,15.0
10500,7.5,4.5,78.5,16.0
10501,7.0,4.5,81.0,14.0
10502,7.0,4.5,81.0,13.0
10503,7.0,4.0,78.5,17.0
10504,7.0,4.0,76.0,18.0
10505,7.0,4.0,73.5,16.0
10506,6.5,4.0,76.0,12.0
10508,7.0,5.0,73.5,12.0
10509,7.0,4.5,73.5,16.0
10510,7.0,4.5,71.0,14.0
10511,7.0,4.0,73.5,15.0
10512,6.0,3.5,84.0,12.0
10513,6.0,4.0,81.0,11.0
10514,6.0,3.5,87.0,13.0
10515,6.5,3.5,81.5,15.0
10516,7.0,4.0,78.5,17.0
10517,7.5,4.5,73.5,19.0
10518,8.0,5.0,71.0,18.0
10519,8.5,5.5,64.0,19.0
10520,9.0,6.0,62.0,18.5
10521,8.5,5.5,66.5,20.5
10522,8.0,5.0,66.0,18.0
10523,8.0,5.0,66.0,18.0
10524,8.0,5.0,66.0,17.0
10525,8.0,5.0,68.5,18.0
10526,7.0,4.0,71.0,18.5
10527,7.0,4.0,71.0,18.0
10528,6.0,2.0,71.0,20.0
10529,6.5,3.5,68.5,16.0
10530,6.5,4.0,68.5,15.0
10531,6.0,3.0,73.5,17.0
10532,6.0,3.0,76.0,15.0
10533,6.0,3.5,76.0,13.0
10534,6.0,3.0,78.5,13.0
10535,5.5,3.0,87.0,13.0
10536,6.0,3.5,81.0,12.0
10540,7.0,4.5,76.0,13.0
10541,7.0,4.5,73.5,16.0
10542,8.5,6.5,62.0,14.0
10543,9.0,6.0,58.0,17.0
10544,9.5,7.5,60.0,16.0
10545,10.0,8.0,58.0,14.0
10546,10.5,9.5,58.0,14.0
10547,11.0,11.0,54.0,15.0
10548,11.0,11.0,52.0,17.0
10549,10.5,9.5,58.0,14.0
10550,9.5,7.5,71.5,14.0
10551,9.0,7.0,76.0,12.0
10565,11.0,11.0,58.0,13.0
10566,11.0,11.0,54.0,16.0
10567,11.5,11.5,52.5,17.0
10568,11.0,11.0,54.0,19.0
10569,11.0,11.0,54.0,19.5
10570,11.0,11.0,54.0,20.0
10571,10.0,7.5,58.0,20.5
10572,9.5,6.5,58.0,18.5
10573,9.5,7.5,56.0,15.0
10596,12.0,12.0,51.0,12.0
10620,10.0,8.0,54.0,12.0
10621,10.0,8.5,56.0,11.0
10627,9.0,7.0,62.0,14.0
10628,8.5,6.5,64.0,12.0
10630,7.5,5.5,68.5,13.0
10631,7.0,5.0,71.0,12.0
10632,7.0,5.0,71.0,12.0
10633,7.0,4.5,71.0,14.0
10634,7.5,5.0,76.0,14.0
10635,8.5,5.5,73.5,18.5
10636,9.5,7.0,71.0,19.5
10637,10.0,7.5,71.0,19.5
10638,10.5,9.5,69.0,19.5
10639,11.0,11.0,67.0,21.0
10640,11.0,11.0,69.5,21.0
10641,10.5,9.0,74.0,22.5
10642,10.0,8.0,82.0,17.0
10643,10.0,7.0,82.0,22.0
10644,9.0,6.0,84.5,21.5
10645,9.0,6.0,87.0,19.5
10646,9.0,6.0,87.0,19.5
10647,9.0,6.0,87.0,20.0
10648,9.0,6.0,87.0,18.0
10649,9.0,6.5,87.0,16.0
10650,9.0,6.0,94.0,17.0
10651,9.0,6.5,94.0,16.0
10652,9.0,6.5,94.0,16.0
10653,9.0,6.0,94.0,17.0
10654,9.0,7.0,94.0,14.0
10655,9.0,6.5,100.0,16.0
10656,9.0,6.5,90.5,15.0
10657,9.0,6.5,79.0,15.0
10658,8.0,5.0,79.0,15.0
10659,9.0,6.0,71.0,19.0
10660,10.0,7.5,60.0,19.5
10661,11.0,11.0,56.0,17.0
10662,12.0,12.0,49.0,15.0
10664,13.0,13.0,47.0,15.0
10665,14.0,14.0,42.5,12.0
10668,14.0,14.0,41.0,11.0
10670,11.0,11.0,62.0,16.0
10671,10.0,8.0,62.0,17.0
10672,9.5,7.5,64.0,14.0
10673,9.0,7.0,64.0,13.0
10674,8.0,6.0,76.0,11.0
10676,8.5,6.5,68.5,11.0
10677,9.0,7.0,76.0,12.0
10679,9.0,7.0,82.0,15.0
10680,10.0,8.0,76.0,18.0
10681,10.0,8.0,76.0,19.0
10682,9.0,6.0,76.0,18.0
10683,9.0,6.0,82.0,20.0
10684,10.0,7.0,85.0,23.0
10685,11.0,11.0,88.0,26.0
10686,12.0,12.0,82.0,30.5
10687,12.0,12.0,82.0,25.0
10688,12.5,12.5,85.0,28.0
10689,13.0,13.0,82.0,29.0
10690,14.0,14.0,77.0,28.5
