cnt,t1,t2,humidity,wind_speed,is_weekend,season
60,14.0,14.0,72.0,22.0,0.0,3.0
125,14.0,14.0,72.0,19.0,0.0,3.0
548,14.0,14.0,67.0,15.0,0.0,3.0
1870,15.0,15.0,59.0,24.0,0.0,3.0
3910,15.0,15.0,63.0,13.0,0.0,3.0
2147,15.0,15.0,59.0,24.0,0.0,3.0
1012,15.0,15.0,63.0,22.0,0.0,3.0
888,16.0,16.0,59.0,24.0,0.0,3.0
1191,16.0,16.0,59.0,17.0,0.0,3.0
1222,16.0,16.0,63.0,20.0,0.0,3.0
1061,15.0,15.0,63.0,22.0,0.0,3.0
1126,15.0,15.0,65.5,19.0,0.0,3.0
1210,14.5,14.5,72.5,16.0,0.0,3.0
2169,14.0,14.0,77.0,15.0,0.0,3.0
2096,13.5,13.5,85.0,18.0,0.0,3.0
1371,14.0,14.0,82.0,18.0,0.0,3.0
900,13.5,13.5,85.0,18.0,0.0,3.0
705,13.0,13.0,82.0,17.0,0.0,3.0
651,12.5,12.5,85.0,19.5,0.0,3.0
640,12.0,12.0,88.0,18.0,0.0,3.0
464,12.0,12.0,82.0,16.0,0.0,3.0
335,12.0,12.0,82.0,15.0,0.0,3.0
242,12.0,12.0,82.0,16.0,0.0,3.0
149,13.0,13.0,77.0,18.0,0.0,3.0
105,12.0,12.0,85.0,15.0,0.0,3.0
116,12.0,12.0,88.0,12.0,0.0,3.0
459,13.0,13.0,77.0,17.5,0.0,3.0
1535,13.0,13.0,82.0,13.0,0.0,3.0
3343,13.0,13.0,79.5,18.0,0.0,3.0
2086,13.0,13.0,77.0,16.0,0.0,3.0
1040,14.0,14.0,77.0,18.0,0.0,3.0
1045,14.0,14.0,72.0,22.0,0.0,3.0
1289,14.0,14.0,72.0,20.5,0.0,3.0
1360,14.0,14.0,72.0,20.5,0.0,3.0
1179,14.0,14.0,69.5,19.5,0.0,3.0
1241,13.5,13.5,74.5,16.0,0.0,3.0
1615,13.0,13.0,82.0,16.0,0.0,3.0
2224,13.0,13.0,82.0,18.0,0.0,3.0
2065,13.0,13.0,82.0,19.0,0.0,3.0
1278,13.0,13.0,82.0,18.0,0.0,3.0
762,13.0,13.0,82.0,15.0,0.0,3.0
601,13.0,13.0,82.0,16.0,0.0,3.0
610,14.0,14.0,77.0,18.0,0.0,3.0
587,14.0,14.0,79.5,19.5,0.0,3.0
484,14.0,14.0,82.0,19.5,1.0,3.0
508,14.0,14.0,85.0,23.0,1.0,3.0
404,14.0,14.0,88.0,21.5,1.0,3.0
302,15.0,15.0,85.0,25.0,1.0,3.0
167,15.0,15.0,88.0,25.0,1.0,3.0
109,15.0,15.0,88.0,26.0,1.0,3.0
127,15.5,15.5,85.5,25.0,1.0,3.0
197,15.5,15.5,85.5,18.5,1.0,3.0
394,15.0,15.0,79.5,22.0,1.0,3.0
660,15.0,15.0,77.0,20.5,1.0,3.0
1051,16.0,16.0,72.0,28.0,1.0,3.0
1314,16.5,16.5,70.0,25.0,1.0,3.0
1543,16.5,16.5,68.0,24.0,1.0,3.0
1597,16.0,16.0,68.0,22.0,1.0,3.0
1653,16.0,16.0,68.0,24.0,1.0,3.0
1614,16.0,16.0,68.0,20.5,1.0,3.0
1298,16.0,16.0,68.0,26.0,1.0,3.0
1199,16.0,16.0,65.5,19.5,1.0,3.0
1064,16.0,16.0,63.0,19.5,1.0,3.0
828,16.0,16.0,63.0,19.5,1.0,3.0
652,15.0,15.0,68.0,20.0,1.0,3.0
527,15.0,15.0,68.0,19.5,1.0,3.0
575,15.0,15.0,68.0,18.5,1.0,3.0
487,15.0,15.0,68.0,24.0,1.0,3.0
543,15.0,15.0,68.0,20.0,1.0,3.0
419,15.5,15.5,61.0,24.0,1.0,3.0
349,16.0,16.0,59.0,26.0,1.0,3.0
280,15.5,15.5,65.5,28.0,1.0,3.0
164,15.0,15.0,68.0,26.0,1.0,3.0
129,14.5,14.5,70.0,24.0,1.0,3.0
120,14.0,14.0,67.0,24.0,1.0,3.0
133,13.0,13.0,72.0,21.5,1.0,3.0
238,13.0,13.0,74.5,19.0,1.0,3.0
505,13.0,13.0,77.0,19.5,1.0,3.0
807,13.0,13.0,77.0,20.0,1.0,3.0
909,13.5,13.5,77.0,20.5,1.0,3.0
1202,12.5,12.5,77.0,23.5,1.0,3.0
1306,13.0,13.0,77.0,16.5,1.0,3.0
1333,12.5,12.5,77.0,19.5,1.0,3.0
783,12.0,12.0,79.5,17.5,1.0,3.0
690,11.0,11.0,85.0,19.5,1.0,3.0
582,11.0,11.0,82.0,16.0,1.0,3.0
636,11.0,11.0,82.0,16.0,1.0,3.0
512,11.0,11.0,82.0,17.0,1.0,3.0
431,11.0,11.0,79.5,17.0,1.0,3.0
370,10.5,9.5,76.5,16.5,1.0,3.0
343,10.0,8.0,76.0,17.0,1.0,3.0
276,10.0,7.5,73.5,20.5,1.0,3.0
206,10.0,7.0,71.0,21.0,0.0,3.0
122,9.5,6.5,76.5,18.5,0.0,3.0
70,9.0,6.0,82.0,19.0,0.0,3.0
45,9.0,6.0,82.0,18.0,0.0,3.0
40,9.0,6.0,79.0,20.5,0.0,3.0
77,9.0,7.0,76.0,15.0,0.0,3.0
360,9.0,6.0,76.0,18.0,0.0,3.0
1184,9.0,6.0,76.0,18.0,0.0,3.0
2615,9.0,6.5,76.0,17.5,0.0,3.0
1610,10.0,7.0,73.5,25.0,0.0,3.0
927,11.0,11.0,72.0,25.0,0.0,3.0
886,12.0,12.0,74.5,26.0,0.0,3.0
637,12.5,12.5,77.0,33.0,0.0,3.0
602,12.0,12.0,82.0,35.0,0.0,3.0
524,12.0,12.0,88.0,38.0,0.0,3.0
599,13.0,13.0,82.0,33.0,0.0,3.0
993,13.0,13.0,85.0,33.0,0.0,3.0
2031,13.0,13.0,77.0,26.0,0.0,3.0
1723,12.5,12.5,72.0,24.0,0.0,3.0
1037,12.0,12.0,67.0,22.0,0.0,3.0
616,11.5,11.5,69.5,14.0,0.0,3.0
428,11.0,11.0,77.0,13.0,0.0,3.0
497,11.0,11.0,85.0,14.0,0.0,3.0
307,12.0,12.0,85.0,16.0,0.0,3.0
194,13.0,13.0,82.0,19.0,0.0,3.0
93,13.0,13.0,88.0,16.0,0.0,3.0
84,13.5,13.5,91.0,19.5,0.0,3.0
35,14.0,14.0,88.0,25.0,0.0,3.0
53,14.5,14.5,85.0,32.0,0.0,3.0
86,15.0,15.0,82.0,32.5,0.0,3.0
326,15.0,15.0,79.5,36.0,0.0,3.0
1055,15.0,15.0,77.0,34.0,0.0,3.0
2350,15.0,15.0,77.0,34.0,0.0,3.0
1314,15.0,15.0,77.0,38.0,0.0,3.0
850,15.5,15.5,70.0,40.0,0.0,3.0
697,15.0,15.0,72.0,35.0,0.0,3.0
944,14.5,14.5,74.5,40.0,0.0,3.0
985,15.0,15.0,74.5,34.0,0.0,3.0
977,15.0,15.0,77.0,33.0,0.0,3.0
1025,15.0,15.0,72.0,33.0,0.0,3.0
1338,15.0,15.0,74.5,32.0,0.0,3.0
1913,14.0,14.0,85.0,33.0,0.0,3.0
1374,14.0,14.0,88.0,31.5,0.0,3.0
734,14.0,14.0,85.0,34.0,0.0,3.0
471,14.0,14.0,82.0,37.0,0.0,3.0
190,13.0,13.0,85.0,33.0,0.0,3.0
174,12.0,12.0,85.0,28.0,0.0,3.0
196,11.5,11.5,85.0,24.0,0.0,3.0
157,11.5,11.5,82.0,27.0,0.0,3.0
100,11.0,11.0,82.0,28.0,0.0,3.0
91,12.0,12.0,74.5,27.0,0.0,3.0
51,12.0,12.0,69.5,30.5,0.0,3.0
56,11.0,11.0,67.0,32.0,0.0,3.0
66,11.0,11.0,64.5,33.5,0.0,3.0
304,11.0,11.0,64.5,33.0,0.0,3.0
862,10.5,9.0,62.5,27.5,0.0,3.0
1896,10.0,8.0,67.0,19.0,0.0,3.0
1243,10.0,7.0,67.0,22.0,0.0,3.0
854,11.0,11.0,62.0,27.0,0.0,3.0
994,12.0,12.0,58.0,24.0,0.0,3.0
1224,12.0,12.0,56.0,23.0,0.0,3.0
1314,13.0,13.0,57.0,18.5,0.0,3.0
1253,12.0,12.0,63.0,17.0,0.0,3.0
1272,12.0,12.0,67.0,17.0,0.0,3.0
1434,11.5,11.5,69.5,17.0,0.0,3.0
1642,11.0,11.0,72.0,14.0,0.0,3.0
1248,11.0,11.0,77.0,15.0,0.0,3.0
806,11.0,11.0,77.0,18.0,0.0,3.0
504,11.0,11.0,77.0,17.0,0.0,3.0
394,11.0,11.0,77.0,17.0,0.0,3.0
391,12.0,12.0,72.0,22.0,0.0,3.0
295,12.0,12.0,72.0,30.0,0.0,3.0
175,12.0,12.0,72.0,25.0,0.0,3.0
159,12.0,12.0,72.0,26.0,0.0,3.0
104,12.0,12.0,72.0,26.0,0.0,3.0
74,12.0,12.0,72.0,24.0,0.0,3.0
66,12.0,12.0,72.0,22.0,0.0,3.0
70,12.0,12.0,74.5,22.0,0.0,3.0
176,13.0,13.0,72.0,28.0,0.0,3.0
409,13.0,13.0,69.5,32.0,0.0,3.0
898,13.0,13.0,69.5,31.0,0.0,3.0
738,13.0,13.0,72.0,30.5,0.0,3.0
479,14.0,14.0,67.0,37.0,0.0,3.0
266,12.5,12.5,79.5,39.0,0.0,3.0
385,11.5,11.5,77.0,36.0,0.0,3.0
734,11.0,11.0,72.0,31.0,0.0,3.0
850,11.0,11.0,64.5,31.0,0.0,3.0
759,10.5,8.5,56.0,29.5,0.0,3.0
583,10.0,7.0,56.0,25.0,0.0,3.0
495,9.0,6.0,62.0,24.0,0.0,3.0
347,8.5,5.5,64.0,16.0,0.0,3.0
266,8.0,6.0,66.0,11.0,0.0,3.0
211,8.0,5.5,64.0,16.5,0.0,3.0
223,8.0,5.0,62.0,18.0,0.0,3.0
234,8.0,5.0,66.0,16.0,0.0,3.0
207,8.0,5.0,66.0,17.0,0.0,3.0
227,8.0,6.0,66.0,13.0,0.0,3.0
321,7.5,5.5,71.0,11.0,0.0,3.0
161,7.0,5.5,76.0,8.0,0.0,3.0
100,8.0,6.5,76.0,9.0,0.0,3.0
64,8.5,6.5,73.5,10.0,0.0,3.0
65,9.0,7.0,76.0,11.0,0.0,3.0
126,9.0,8.0,76.0,8.0,0.0,3.0
205,9.0,8.0,82.0,9.0,0.0,3.0
330,9.0,7.5,82.0,10.0,0.0,3.0
784,10.0,8.0,76.0,16.0,0.0,3.0
992,10.0,8.0,76.0,14.0,0.0,3.0
1439,10.0,7.5,82.0,18.5,0.0,3.0
2205,10.5,9.5,85.0,16.0,0.0,3.0
2374,11.5,11.5,88.0,16.0,0.0,3.0
2194,13.0,13.0,91.0,18.5,0.0,3.0
2127,14.0,14.0,85.0,22.0,0.0,3.0
1991,14.0,14.0,82.0,25.0,0.0,3.0
1680,14.0,14.0,82.0,25.0,0.0,3.0
1256,14.0,14.0,88.0,25.0,0.0,3.0
1033,14.5,14.5,82.5,27.0,0.0,3.0
877,15.0,15.0,77.0,26.0,0.0,3.0
813,15.0,15.0,77.0,32.0,0.0,3.0
622,15.0,15.0,77.0,31.5,0.0,3.0
437,15.0,15.0,79.5,31.5,0.0,3.0
335,16.0,16.0,72.0,31.5,1.0,3.0
220,15.5,15.5,72.5,28.5,1.0,3.0
135,15.0,15.0,77.0,26.0,1.0,3.0
82,15.0,15.0,77.0,24.0,1.0,3.0
49,15.0,15.0,82.0,23.0,1.0,3.0
63,14.0,14.0,88.0,25.0,1.0,3.0
111,14.0,14.0,88.0,22.0,1.0,3.0
140,14.0,14.0,82.0,22.0,1.0,3.0
261,15.0,15.0,77.0,26.0,1.0,3.0
439,15.0,15.0,72.0,30.0,1.0,3.0
649,15.0,15.0,74.5,28.0,1.0,3.0
808,15.0,15.0,72.0,25.0,1.0,3.0
866,15.0,15.0,72.0,30.0,1.0,3.0
918,15.0,15.0,72.0,27.5,1.0,3.0
925,15.0,15.0,68.0,26.0,1.0,3.0
812,15.0,15.0,68.0,22.0,1.0,3.0
649,14.0,14.0,72.0,26.0,1.0,3.0
549,14.0,14.0,72.0,31.5,1.0,3.0
519,14.5,14.5,70.0,30.5,1.0,3.0
414,14.5,14.5,70.0,28.0,1.0,3.0
348,14.5,14.5,70.0,31.5,1.0,3.0
331,15.0,15.0,68.0,32.0,1.0,3.0
378,14.0,14.0,72.0,30.5,1.0,3.0
229,14.5,14.5,70.0,31.5,1.0,3.0
189,15.0,15.0,70.0,31.5,1.0,3.0
151,14.5,14.5,74.5,30.5,1.0,3.0
107,15.0,15.0,72.0,31.5,1.0,3.0
96,15.0,15.0,72.0,31.0,1.0,3.0
46,14.5,14.5,74.5,30.5,1.0,3.0
57,15.0,15.0,72.0,31.0,1.0,3.0
55,14.0,14.0,82.0,29.5,1.0,3.0
72,14.0,14.0,85.0,26.0,1.0,3.0
152,14.0,14.0,88.0,26.0,1.0,3.0
289,14.5,14.5,85.0,26.0,1.0,3.0
493,15.0,15.0,82.0,30.0,1.0,3.0
585,15.0,15.0,82.0,25.0,1.0,3.0
699,15.0,15.0,82.0,19.5,1.0,3.0
743,15.0,15.0,82.0,20.5,1.0,3.0
894,15.0,15.0,79.5,20.5,1.0,3.0
836,15.0,15.0,82.0,20.0,1.0,3.0
736,14.0,14.0,88.0,15.0,1.0,3.0
618,14.0,14.0,88.0,15.0,1.0,3.0
575,14.0,14.0,85.0,14.0,1.0,3.0
497,14.0,14.0,82.0,12.0,1.0,3.0
467,14.0,14.0,82.0,14.0,1.0,3.0
369,13.5,13.5,85.0,8.0,1.0,3.0
365,13.0,13.0,85.0,13.0,1.0,3.0
287,12.0,12.0,88.0,8.0,1.0,3.0
225,11.0,11.0,94.0,11.0,0.0,3.0
152,11.0,11.0,94.0,12.0,0.0,3.0
109,10.5,10.0,91.0,9.0,0.0,3.0
95,10.5,10.0,91.0,5.5,0.0,3.0
78,10.0,9.0,88.0,9.0,0.0,3.0
45,10.0,9.0,88.0,8.0,0.0,3.0
68,10.0,9.0,82.0,8.5,0.0,3.0
118,10.5,10.5,76.5,9.5,0.0,3.0
226,11.0,11.0,72.0,17.0,0.0,3.0
445,11.5,11.5,69.5,14.0,0.0,3.0
729,13.0,13.0,63.0,14.0,0.0,3.0
1072,13.5,13.5,61.0,15.0,0.0,3.0
1351,14.0,14.0,59.0,16.0,0.0,3.0
1529,13.5,13.5,61.0,18.5,0.0,3.0
1449,12.0,12.0,67.0,19.5,0.0,3.0
1343,12.0,12.0,69.5,18.5,0.0,3.0
1019,11.0,11.0,72.0,13.0,0.0,3.0
809,11.5,11.5,69.5,18.0,0.0,3.0
724,12.0,12.0,67.0,21.0,0.0,3.0
520,12.0,12.0,67.0,24.0,0.0,3.0
526,12.0,12.0,67.0,24.0,0.0,3.0
453,13.0,13.0,63.0,21.0,0.0,3.0
356,13.0,13.0,63.0,18.0,0.0,3.0
291,13.0,13.0,67.0,17.0,0.0,3.0
156,13.0,13.0,72.0,18.5,0.0,3.0
88,12.5,12.5,79.5,19.5,0.0,3.0
89,12.0,12.0,77.0,17.0,0.0,3.0
46,12.5,12.5,79.5,14.0,0.0,3.0
30,13.0,13.0,74.5,19.5,0.0,3.0
41,13.0,13.0,72.0,18.0,0.0,3.0
154,12.5,12.5,72.0,21.5,0.0,3.0
401,11.5,11.5,79.5,12.0,0.0,3.0
883,11.0,11.0,77.0,12.0,0.0,3.0
790,12.0,12.0,77.0,15.0,0.0,3.0
739,12.0,12.0,79.5,16.0,0.0,3.0
935,12.0,12.0,74.5,17.5,0.0,3.0
1155,12.0,12.0,67.0,20.5,0.0,3.0
1403,12.0,12.0,72.0,18.5,0.0,3.0
1409,12.0,12.0,67.0,20.0,0.0,3.0
1346,11.5,11.5,72.0,17.0,0.0,3.0
1278,11.0,11.0,74.5,17.0,0.0,3.0
1299,11.0,11.0,77.0,18.0,0.0,3.0
981,11.0,11.0,72.0,17.0,0.0,3.0
663,10.0,8.0,76.0,13.0,0.0,3.0
488,10.0,8.0,76.0,14.0,0.0,3.0
477,11.0,11.0,72.0,16.0,0.0,3.0
451,11.5,11.5,74.5,21.0,0.0,3.0
290,12.0,12.0,74.5,20.5,0.0,3.0
196,12.0,12.0,79.5,19.5,0.0,3.0
141,12.0,12.0,82.0,20.0,0.0,3.0
82,13.0,13.0,77.0,20.0,0.0,3.0
50,13.0,13.0,74.5,23.0,0.0,3.0
35,13.0,13.0,72.0,25.0,0.0,3.0
64,13.0,13.0,67.0,29.0,0.0,3.0
156,14.0,14.0,61.0,30.5,0.0,3.0
458,14.0,14.0,59.0,30.5,0.0,3.0
958,14.0,14.0,59.0,33.5,0.0,3.0
794,14.0,14.0,59.0,28.0,0.0,3.0
778,14.0,14.0,59.0,28.0,0.0,3.0
826,14.0,14.0,57.0,30.5,0.0,3.0
1114,13.5,13.5,55.0,29.0,0.0,3.0
1062,13.0,13.0,55.0,29.5,0.0,3.0
937,13.0,13.0,57.0,30.5,0.0,3.0
961,13.0,13.0,59.0,28.0,0.0,3.0
1024,12.5,12.5,63.0,26.5,0.0,3.0
1091,11.0,11.0,77.0,25.0,0.0,3.0
763,11.5,11.5,67.5,21.0,0.0,3.0
258,11.0,11.0,79.5,22.0,0.0,3.0
120,10.5,9.5,85.0,19.5,0.0,3.0
153,11.0,11.0,85.0,18.0,0.0,3.0
169,11.0,11.0,88.0,16.0,0.0,3.0
111,11.0,11.0,88.0,19.5,0.0,3.0
102,10.0,7.5,79.0,21.5,0.0,3.0
62,9.5,7.0,79.0,19.5,0.0,3.0
76,9.0,6.0,79.0,18.5,0.0,3.0
53,9.5,6.5,71.5,18.5,0.0,3.0
44,9.5,6.5,64.0,26.0,0.0,3.0
44,9.0,5.5,71.0,27.0,0.0,3.0
135,9.0,5.5,68.5,27.0,0.0,3.0
377,9.0,5.5,66.0,26.0,0.0,3.0
783,9.0,5.5,66.0,26.0,0.0,3.0
675,9.5,6.0,62.0,27.0,0.0,3.0
761,10.0,7.0,58.0,25.0,0.0,3.0
1079,11.0,11.0,56.0,21.5,0.0,3.0
1376,11.0,11.0,60.0,26.0,0.0,3.0
1496,11.0,11.0,62.0,23.0,0.0,3.0
1473,12.0,12.0,58.0,30.0,0.0,3.0
1361,11.0,11.0,62.0,25.0,0.0,3.0
1101,11.0,11.0,64.5,24.0,0.0,3.0
445,10.5,8.5,74.5,31.5,0.0,3.0
349,9.0,6.0,79.0,19.5,0.0,3.0
359,9.0,6.0,76.0,21.0,0.0,3.0
304,8.0,5.0,82.0,18.0,0.0,3.0
369,8.0,5.0,73.5,19.5,0.0,3.0
470,7.0,3.0,76.0,24.0,0.0,3.0
595,7.0,4.5,76.0,16.5,0.0,3.0
786,6.0,3.5,81.0,13.0,0.0,3.0
660,5.5,3.0,84.0,11.0,0.0,3.0
387,5.0,2.5,84.0,10.0,0.0,3.0
294,5.0,4.5,81.0,5.0,0.0,3.0
219,5.0,4.0,76.0,5.5,0.0,3.0
153,4.0,3.5,87.0,5.0,0.0,3.0
120,3.0,0.0,87.0,10.0,0.0,3.0
96,3.0,0.0,87.0,12.0,0.0,3.0
117,3.0,0.0,87.0,12.0,0.0,3.0
165,4.5,1.5,84.0,14.0,0.0,3.0
358,5.5,2.5,76.0,17.0,0.0,3.0
595,6.5,3.5,81.0,16.0,0.0,3.0
745,8.0,5.0,76.0,19.0,0.0,3.0
949,8.0,5.0,76.0,18.0,0.0,3.0
925,8.0,5.0,79.0,20.0,0.0,3.0
606,8.0,4.5,84.5,23.0,0.0,3.0
514,8.0,4.5,87.0,23.0,0.0,3.0
452,8.0,4.5,87.0,23.0,0.0,3.0
431,8.0,4.5,87.0,22.0,0.0,3.0
337,8.5,5.0,84.5,26.0,0.0,3.0
295,9.0,6.0,76.0,26.0,0.0,3.0
249,9.0,5.5,79.0,27.0,0.0,3.0
209,9.0,6.0,82.0,24.0,0.0,3.0
135,8.5,5.5,87.0,20.0,0.0,3.0
102,9.0,6.0,87.0,24.0,1.0,3.0
61,9.0,6.0,87.0,20.0,1.0,3.0
50,9.0,6.0,90.5,18.5,1.0,3.0
46,10.0,7.5,88.0,19.5,1.0,3.0
43,10.0,7.5,88.0,19.5,1.0,3.0
42,10.0,7.5,88.0,19.5,1.0,3.0
43,10.0,7.5,88.0,19.5,1.0,3.0
88,10.0,7.0,88.0,23.0,1.0,3.0
171,10.5,9.0,85.0,20.0,1.0,3.0
364,11.0,11.0,82.0,21.5,1.0,3.0
534,11.0,11.0,82.0,21.0,1.0,3.0
657,11.0,11.0,82.0,25.0,1.0,3.0
810,11.0,11.0,82.0,25.0,1.0,3.0
721,11.0,11.0,88.0,25.0,1.0,3.0
523,10.0,7.0,94.0,22.0,1.0,3.0
483,11.0,11.0,88.0,17.0,1.0,3.0
399,11.5,11.5,91.0,13.0,1.0,3.0
383,11.0,11.0,91.0,16.0,1.0,3.0
324,11.0,11.0,88.0,21.5,1.0,3.0
319,11.0,11.0,88.0,26.0,1.0,3.0
270,11.0,11.0,88.0,28.0,1.0,3.0
240,11.0,11.0,88.0,27.0,1.0,3.0
252,11.0,11.0,82.0,24.0,1.0,3.0
270,11.0,11.0,85.0,23.0,1.0,3.0
153,10.5,9.0,91.0,23.0,1.0,3.0
114,9.5,6.0,87.5,28.5,1.0,3.0
83,9.0,5.0,84.5,28.0,1.0,3.0
65,8.5,4.5,76.0,26.0,1.0,3.0
48,8.0,5.0,71.0,17.0,1.0,3.0
36,7.5,5.5,71.0,12.0,1.0,3.0
48,7.0,5.5,71.0,9.0,1.0,3.0
93,7.0,5.0,73.5,9.0,1.0,3.0
171,8.0,5.0,79.0,15.0,1.0,3.0
273,9.0,6.0,84.5,19.0,1.0,3.0
410,10.0,7.0,82.0,23.0,1.0,3.0
348,9.0,6.0,87.0,26.0,1.0,3.0
241,9.0,5.5,87.0,27.0,1.0,3.0
173,9.0,6.0,87.0,26.0,1.0,3.0
185,9.5,6.5,84.5,24.0,1.0,3.0
316,10.0,8.0,85.0,14.0,1.0,3.0
357,9.5,8.0,84.5,10.0,1.0,3.0
344,9.0,8.0,87.0,6.5,1.0,3.0
375,9.0,8.0,87.0,7.0,1.0,3.0
262,8.5,7.5,90.0,6.5,1.0,3.0
237,8.0,6.5,87.0,8.0,1.0,3.0
228,7.0,6.0,93.0,7.0,1.0,3.0
169,8.0,6.5,87.0,8.0,1.0,3.0
140,8.0,6.5,87.0,9.0,1.0,3.0
81,8.0,6.0,87.0,10.0,0.0,3.0
59,8.0,6.0,84.5,13.0,0.0,3.0
34,8.0,6.0,82.0,11.0,0.0,3.0
25,8.0,6.0,82.0,12.0,0.0,3.0
37,8.0,6.0,82.0,10.0,0.0,3.0
102,8.0,6.0,84.5,11.0,0.0,3.0
454,8.0,6.0,87.0,11.0,0.0,3.0
1570,8.0,6.0,84.5,12.0,0.0,3.0
3236,8.5,6.5,82.0,14.0,0.0,3.0
1347,9.0,7.0,84.5,14.0,0.0,3.0
621,10.0,8.0,82.0,16.0,0.0,3.0
640,10.5,9.5,77.0,17.0,0.0,3.0
764,11.0,11.0,74.5,17.0,0.0,3.0
821,10.0,8.0,82.0,13.0,0.0,3.0
764,10.0,9.0,79.0,8.0,0.0,3.0
865,9.5,8.0,84.5,10.0,0.0,3.0
1193,9.0,7.5,87.0,10.0,0.0,3.0
2819,9.0,7.0,84.5,11.0,0.0,3.0
2439,8.5,6.5,82.0,11.0,0.0,3.0
1184,9.0,7.0,76.0,12.0,0.0,3.0
614,9.0,6.5,82.0,15.0,0.0,3.0
397,8.0,5.5,87.0,14.0,0.0,3.0
293,9.0,7.0,82.0,15.0,0.0,3.0
174,9.0,7.0,82.0,13.0,0.0,3.0
93,9.0,6.5,87.0,16.0,0.0,3.0
53,9.0,6.5,87.0,14.0,0.0,3.0
47,9.0,6.5,84.5,15.0,0.0,3.0
23,9.0,8.0,84.5,9.0,0.0,3.0
37,9.0,7.5,87.0,10.0,0.0,3.0
86,9.0,8.0,84.5,8.0,0.0,3.0
501,8.5,7.5,87.0,6.5,0.0,3.0
1803,8.5,7.5,84.5,8.0,0.0,3.0
3725,8.0,7.0,90.0,7.0,0.0,3.0
1719,8.5,7.5,87.0,6.5,0.0,3.0
700,10.0,10.0,82.0,5.0,0.0,3.0
645,10.0,9.0,82.0,9.0,0.0,3.0
828,10.5,10.0,79.5,11.0,0.0,3.0
896,10.5,9.5,79.5,10.0,0.0,3.0
820,10.0,9.5,82.0,7.5,0.0,3.0
846,10.0,9.5,82.0,5.5,0.0,3.0
1315,9.5,8.5,84.5,6.5,0.0,3.0
2956,9.0,8.0,87.0,7.0,0.0,3.0
2561,9.5,9.0,84.5,6.0,0.0,3.0
1367,9.0,8.0,87.0,8.0,0.0,3.0
705,8.5,7.5,90.0,8.0,0.0,3.0
488,8.0,7.0,90.0,7.0,0.0,3.0
383,7.5,6.5,90.0,6.5,0.0,3.0
208,6.0,5.0,93.0,5.5,0.0,3.0
99,6.0,5.5,93.0,3.0,0.0,3.0
90,7.0,6.0,87.0,7.0,0.0,3.0
36,6.5,5.0,90.0,7.5,0.0,3.0
29,6.5,6.0,93.0,5.0,0.0,3.0
17,6.5,5.5,96.5,5.5,0.0,3.0
85,6.0,5.0,100.0,5.5,0.0,3.0
499,7.0,7.0,93.0,4.0,0.0,3.0
1769,7.0,6.5,93.0,5.0,0.0,3.0
3796,7.0,6.5,93.0,3.0,0.0,3.0
1849,7.0,5.5,93.0,9.0,0.0,3.0
696,7.0,5.0,93.0,10.0,0.0,3.0
568,7.0,5.5,93.0,8.5,0.0,3.0
773,8.0,7.0,87.0,6.5,0.0,3.0
867,8.0,7.0,87.0,6.5,0.0,3.0
809,8.0,7.0,87.0,6.0,0.0,3.0
782,8.0,7.5,87.0,5.0,0.0,3.0
1204,8.0,7.0,84.5,6.5,0.0,3.0
2853,8.0,7.0,82.0,6.0,0.0,3.0
2686,8.0,7.0,82.0,6.5,0.0,3.0
1505,7.0,6.0,90.0,7.0,0.0,3.0
834,7.0,6.0,87.0,6.5,0.0,3.0
548,6.0,4.5,93.0,6.5,0.0,3.0
393,6.0,4.0,93.0,9.0,0.0,3.0
251,6.5,4.0,90.0,12.0,0.0,3.0
111,7.0,4.0,87.0,15.0,0.0,3.0
79,8.0,5.5,87.0,14.0,0.0,3.0
33,9.0,6.0,82.0,17.0,0.0,3.0
35,9.0,6.0,82.0,19.5,0.0,3.0
33,9.0,5.5,76.0,24.0,0.0,3.0
43,8.0,5.0,87.0,22.0,0.0,3.0
232,8.0,4.5,87.0,20.5,0.0,3.0
836,8.5,6.0,90.0,15.0,0.0,3.0
2529,9.0,7.5,87.0,10.5,0.0,3.0
1445,10.0,8.5,91.0,9.0,0.0,3.0
490,11.0,11.0,88.0,19.5,0.0,3.0
228,10.0,6.5,88.0,28.5,0.0,3.0
415,8.0,3.0,82.0,44.0,0.0,3.0
655,8.5,3.5,69.0,47.0,0.0,3.0
685,8.5,3.5,62.0,43.0,0.0,3.0
838,8.0,3.5,62.0,37.0,0.0,3.0
1186,8.0,4.0,59.5,29.5,0.0,3.0
2668,7.5,3.5,59.0,29.5,0.0,3.0
2467,7.0,3.0,61.0,28.0,0.0,3.0
1280,7.0,3.0,61.0,24.0,0.0,3.0
713,6.0,2.0,66.0,25.0,0.0,3.0
507,6.0,2.0,66.0,26.0,0.0,3.0
363,5.0,2.0,70.0,16.0,0.0,3.0
212,5.0,1.5,76.0,18.0,0.0,3.0
120,5.0,1.5,76.0,18.0,0.0,3.0
82,5.0,2.0,76.0,15.0,0.0,3.0
67,5.0,2.0,76.0,12.0,0.0,3.0
37,4.0,2.0,81.0,9.0,0.0,3.0
31,5.0,2.5,76.0,10.0,0.0,3.0
88,5.0,3.0,76.0,8.0,0.0,3.0
479,5.0,4.5,78.5,5.0,0.0,3.0
1702,6.0,4.0,78.5,10.0,0.0,3.0
