,cnt,t_real,t_feels_like,humidity,wind_speed,is_weekend,season
10631,45,7.0,5.0,71.0,12.0,0.0,0.0
10632,87,7.0,5.0,71.0,12.0,0.0,0.0
10633,571,7.0,4.5,71.0,14.0,0.0,0.0
10634,1898,7.5,5.0,76.0,14.0,0.0,0.0
10635,3588,8.5,5.5,73.5,18.5,0.0,0.0
10636,1819,9.5,7.0,71.0,19.5,0.0,0.0
10637,1009,10.0,7.5,71.0,19.5,0.0,0.0
10638,852,10.5,9.5,69.0,19.5,0.0,0.0
10639,1178,11.0,11.0,67.0,21.0,0.0,0.0
10640,901,11.0,11.0,69.5,21.0,0.0,0.0
10641,673,10.5,9.0,74.0,22.5,0.0,0.0
10642,584,10.0,8.0,82.0,17.0,0.0,0.0
10643,864,10.0,7.0,82.0,22.0,0.0,0.0
10644,1560,9.0,6.0,84.5,21.5,0.0,0.0
10645,1369,9.0,6.0,87.0,19.5,0.0,0.0
10646,679,9.0,6.0,87.0,19.5,0.0,0.0
10647,386,9.0,6.0,87.0,20.0,0.0,0.0
10648,314,9.0,6.0,87.0,18.0,0.0,0.0
10649,204,9.0,6.5,87.0,16.0,0.0,0.0
10650,230,9.0,6.0,94.0,17.0,0.0,0.0
10651,130,9.0,6.5,94.0,16.0,0.0,0.0
10652,111,9.0,6.5,94.0,16.0,0.0,0.0
10653,76,9.0,6.0,94.0,17.0,0.0,0.0
10654,85,9.0,7.0,94.0,14.0,0.0,0.0
10655,42,9.0,6.5,100.0,16.0,0.0,0.0
10656,61,9.0,6.5,90.5,15.0,0.0,0.0
10657,121,9.0,6.5,79.0,15.0,0.0,0.0
10658,231,8.0,5.0,79.0,15.0,0.0,0.0
10659,368,9.0,6.0,71.0,19.0,0.0,0.0
10660,718,10.0,7.5,60.0,19.5,0.0,0.0
10661,1087,11.0,11.0,56.0,17.0,0.0,0.0
10662,1722,12.0,12.0,49.0,15.0,0.0,0.0
10663,2334,13.0,13.0,49.0,8.0,0.0,0.0
10664,2420,13.0,13.0,47.0,15.0,0.0,0.0
10665,2886,14.0,14.0,42.5,12.0,0.0,0.0
10666,2881,15.0,15.0,40.5,8.5,0.0,0.0
10667,2875,14.0,14.0,41.0,10.0,0.0,0.0
10668,2342,14.0,14.0,41.0,11.0,0.0,0.0
10669,1838,13.0,13.0,44.0,9.0,0.0,0.0
10670,912,11.0,11.0,62.0,16.0,0.0,0.0
10671,675,10.0,8.0,62.0,17.0,0.0,0.0
10672,468,9.5,7.5,64.0,14.0,0.0,0.0
10673,455,9.0,7.0,64.0,13.0,0.0,0.0
10674,398,8.0,6.0,76.0,11.0,0.0,0.0
10675,293,8.0,6.0,68.5,9.0,1.0,0.0
10676,219,8.5,6.5,68.5,11.0,1.0,0.0
10677,136,9.0,7.0,76.0,12.0,1.0,0.0
10678,79,9.0,7.5,76.0,10.0,1.0,0.0
10679,101,9.0,7.0,82.0,15.0,1.0,0.0
10680,81,10.0,8.0,76.0,18.0,1.0,0.0
10681,91,10.0,8.0,76.0,19.0,1.0,0.0
10682,162,9.0,6.0,76.0,18.0,1.0,0.0
10683,348,9.0,6.0,82.0,20.0,1.0,0.0
10684,601,10.0,7.0,85.0,23.0,1.0,0.0
10685,795,11.0,11.0,88.0,26.0,1.0,0.0
10686,1131,12.0,12.0,82.0,30.5,1.0,0.0
10687,1113,12.0,12.0,82.0,25.0,1.0,0.0
10688,950,12.5,12.5,85.0,28.0,1.0,0.0
10689,1144,13.0,13.0,82.0,29.0,1.0,0.0
10690,995,14.0,14.0,77.0,28.5,1.0,0.0
10691,803,14.0,14.0,82.0,32.0,1.0,0.0
10692,682,14.0,14.0,82.0,35.0,1.0,0.0
10693,329,11.5,9.0,88.0,40.0,1.0,0.0
10694,179,9.0,5.0,87.0,29.5,1.0,0.0
10695,687,9.0,5.0,76.0,37.0,1.0,0.0
10696,626,8.5,4.5,73.5,30.5,1.0,0.0
10697,668,11.0,11.0,67.0,31.0,1.0,0.0
10698,553,10.5,8.5,64.5,42.5,1.0,0.0
10699,1006,11.0,11.0,58.0,36.0,1.0,0.0
10700,1071,11.0,11.0,58.0,38.0,1.0,0.0
10701,1109,11.0,11.0,58.0,37.0,1.0,0.0
10702,1015,10.0,6.5,67.0,29.5,1.0,0.0
10703,664,9.5,6.5,71.5,23.5,1.0,0.0
10704,153,8.5,6.5,84.5,14.0,1.0,0.0
10705,154,9.0,6.0,82.0,20.0,1.0,0.0
10706,156,9.0,6.0,84.5,18.5,1.0,0.0
10707,82,9.0,6.0,87.0,26.0,1.0,0.0
10708,56,9.0,5.0,87.0,29.5,0.0,0.0
10709,34,8.0,3.5,87.0,39.0,0.0,0.0
10710,21,8.0,3.0,87.0,40.5,0.0,0.0
10711,34,9.0,4.5,82.0,40.5,0.0,0.0
10712,33,9.5,5.5,81.5,39.5,0.0,0.0
10713,14,10.0,6.0,85.0,41.5,0.0,0.0
10714,47,9.0,4.0,73.5,52.0,0.0,0.0
10715,47,8.0,3.0,76.0,46.0,0.0,0.0
10716,65,5.0,-2.0,87.0,54.0,0.0,0.0
10717,169,7.5,2.0,73.5,50.0,0.0,0.0
10718,410,9.0,4.5,66.0,41.0,0.0,0.0
10719,615,10.5,8.5,58.0,37.0,0.0,0.0
10720,889,11.0,11.0,48.5,42.5,0.0,0.0
10721,1146,12.0,12.0,45.5,43.5,0.0,0.0
10722,1300,11.5,11.5,45.5,32.0,0.0,0.0
10723,1589,12.0,12.0,44.0,33.0,0.0,0.0
10724,1283,11.5,11.5,50.5,29.5,0.0,0.0
10725,342,8.0,4.5,79.0,27.5,0.0,0.0
10726,638,8.0,5.0,84.5,15.0,0.0,0.0
10727,491,8.0,5.5,82.0,16.5,0.0,0.0
10728,307,7.5,4.5,81.5,18.0,0.0,0.0
10729,274,7.0,4.0,81.0,18.5,0.0,0.0
10730,240,7.0,3.0,81.0,24.0,0.0,0.0
10731,172,7.0,3.5,78.5,20.5,0.0,0.0
10732,115,7.0,4.0,76.0,19.0,0.0,0.0
10733,73,6.0,2.0,81.0,21.0,0.0,0.0
10734,67,6.0,3.0,81.0,18.0,0.0,0.0
10735,27,7.0,4.0,81.0,19.0,0.0,0.0
10736,44,7.0,3.5,81.0,22.0,0.0,0.0
10737,96,7.0,3.5,81.0,22.0,0.0,0.0
10738,448,7.0,3.5,76.0,21.0,0.0,0.0
10739,1512,7.0,3.0,76.0,22.0,0.0,0.0
10740,3126,8.0,4.0,68.5,26.0,0.0,0.0
10741,1718,9.0,5.0,64.0,30.0,0.0,0.0
10742,768,10.0,6.0,58.0,33.0,0.0,0.0
10743,797,10.5,9.0,52.0,26.0,0.0,0.0
10744,913,10.5,9.0,58.0,28.0,0.0,0.0
10745,871,11.5,11.5,56.5,26.0,0.0,0.0
10746,973,12.5,12.5,39.5,27.0,0.0,0.0
10747,1053,12.5,12.5,38.5,23.0,0.0,0.0
10748,1365,12.0,12.0,47.5,27.0,0.0,0.0
10749,1710,9.0,5.5,68.5,26.5,0.0,0.0
10750,1090,8.5,5.0,76.5,25.0,0.0,0.0
10751,609,7.0,3.5,87.0,19.5,0.0,0.0
10752,512,8.0,5.5,82.0,16.5,0.0,0.0
10753,410,8.0,4.5,82.0,22.0,0.0,0.0
10754,318,7.5,4.5,78.5,20.0,0.0,0.0
10755,199,7.0,4.0,81.0,15.0,0.0,0.0
10756,109,7.0,4.0,81.0,17.0,0.0,0.0
10757,75,7.0,4.0,81.0,18.5,0.0,0.0
10758,52,7.0,4.0,81.0,19.0,0.0,0.0
10759,33,6.5,3.5,81.0,18.0,0.0,0.0
10760,36,6.0,3.0,87.0,15.0,0.0,0.0
10761,87,6.0,3.0,81.0,16.0,0.0,0.0
10762,545,6.0,3.0,81.0,18.0,0.0,0.0
10763,1727,6.5,3.5,78.5,18.5,0.0,0.0
10764,3572,7.5,4.5,73.5,18.5,0.0,0.0
10765,1710,8.5,5.5,71.0,19.0,0.0,0.0
10766,896,9.5,6.5,64.0,20.0,0.0,0.0
10767,880,10.5,9.0,60.0,24.0,0.0,0.0
10768,1063,12.0,12.0,50.5,21.5,0.0,0.0
10769,1178,12.5,12.5,47.0,23.0,0.0,0.0
10770,1081,12.0,12.0,47.5,25.0,0.0,0.0
10771,1162,13.0,13.0,47.0,19.0,0.0,0.0
10772,1540,13.0,13.0,44.0,20.5,0.0,0.0
10773,2941,12.5,12.5,45.5,17.0,0.0,0.0
10774,3189,12.0,12.0,51.0,13.0,0.0,0.0
10775,1894,10.5,9.5,60.0,17.0,0.0,0.0
10776,1111,9.5,7.5,64.0,13.0,0.0,0.0
10777,711,9.5,7.5,69.0,12.0,0.0,0.0
10778,533,9.0,7.5,71.0,11.0,0.0,0.0
10779,391,9.0,7.0,71.0,12.0,0.0,0.0
10780,164,8.0,6.5,76.0,8.0,0.0,0.0
10781,82,8.5,8.0,74.0,5.0,0.0,0.0
10782,94,8.0,7.0,71.0,6.0,0.0,0.0
10783,48,7.0,6.0,73.5,6.5,0.0,0.0
10784,30,7.0,6.5,71.0,5.0,0.0,0.0
10785,104,6.0,5.0,76.0,6.0,0.0,0.0
10786,533,6.0,4.0,76.0,7.0,0.0,0.0
10787,1890,6.0,4.0,76.0,9.0,0.0,0.0
10788,3635,6.5,4.5,73.5,8.0,0.0,0.0
10789,1929,7.0,5.0,71.0,11.0,0.0,0.0
10790,961,9.0,7.0,62.0,15.0,0.0,0.0
10791,967,10.0,8.0,56.0,16.0,0.0,0.0
10792,1259,10.5,9.5,48.5,15.0,0.0,0.0
10793,1344,11.5,11.5,44.0,17.0,0.0,0.0
10794,1280,12.0,12.0,42.5,18.0,0.0,0.0
10795,1306,12.0,12.0,39.5,14.0,0.0,0.0
10796,1739,12.0,12.0,41.0,14.0,0.0,0.0
10797,3170,12.0,12.0,39.5,14.0,0.0,0.0
10798,3206,10.5,9.5,60.0,19.5,0.0,0.0
10799,1842,10.0,8.0,62.0,19.0,0.0,0.0
10800,1001,9.0,8.0,62.0,7.5,0.0,0.0
10801,726,8.0,7.5,71.0,5.5,0.0,0.0
10802,600,7.5,7.0,73.5,5.0,0.0,0.0
10803,394,7.0,6.5,76.0,5.0,0.0,0.0
10804,216,6.5,6.5,78.5,2.0,0.0,0.0
10805,136,5.5,5.5,84.0,0.0,0.0,0.0
10806,100,5.0,5.0,84.0,2.0,0.0,0.0
10807,56,4.5,4.5,90.0,0.0,0.0,0.0
10808,53,4.0,4.0,90.0,0.0,0.0,0.0
10809,97,3.5,3.0,87.0,3.0,0.0,0.0
10810,495,3.0,3.0,87.0,2.0,0.0,0.0
10811,1630,4.0,3.0,87.0,5.5,0.0,0.0
10812,3485,6.0,4.0,78.5,8.0,0.0,0.0
10813,1911,9.0,7.5,64.5,8.0,0.0,0.0
10814,999,10.5,9.5,52.0,12.0,0.0,0.0
10815,1035,11.5,11.5,48.5,17.0,0.0,0.0
10816,1317,12.0,12.0,47.0,18.0,0.0,0.0
10817,1357,13.0,13.0,49.0,19.5,0.0,0.0
10818,1299,12.5,12.5,49.0,20.5,0.0,0.0
10819,1431,12.5,12.5,47.0,21.0,0.0,0.0
10820,1750,12.0,12.0,51.0,21.0,0.0,0.0
10821,3015,11.0,11.0,50.5,22.0,0.0,0.0
10822,2608,11.0,11.0,50.0,19.5,0.0,0.0
10823,1560,10.5,9.5,56.0,14.0,0.0,0.0
10824,855,10.0,8.0,64.5,15.0,0.0,0.0
10825,620,9.0,7.0,68.5,13.0,0.0,0.0
10826,586,9.0,7.0,68.5,13.0,0.0,0.0
10827,526,9.0,7.0,64.0,12.0,0.0,0.0
10828,363,9.0,7.0,62.0,12.0,1.0,0.0
10829,299,9.0,7.0,58.0,14.0,1.0,0.0
10830,238,9.0,7.0,60.0,15.0,1.0,0.0
10831,132,9.0,7.0,62.0,13.0,1.0,0.0
10832,102,9.0,7.0,66.0,12.0,1.0,0.0
10833,94,9.0,7.0,68.5,11.0,1.0,0.0
10834,108,9.0,7.0,71.0,13.0,1.0,0.0
10835,237,10.0,8.0,69.0,11.0,1.0,0.0
10836,480,10.5,9.5,64.5,11.0,1.0,0.0
10837,900,12.0,12.0,51.0,16.0,1.0,0.0
10838,1446,13.0,13.0,47.0,18.0,1.0,0.0
10839,2067,13.5,13.5,44.0,20.0,1.0,0.0
10840,2803,14.0,14.0,41.0,20.0,1.0,0.0
10841,2883,14.5,14.5,37.5,17.0,1.0,0.0
10842,3096,15.0,15.0,37.5,13.0,1.0,0.0
10843,3201,14.5,14.5,37.5,15.0,1.0,0.0
10844,2601,13.5,13.5,42.5,19.0,1.0,0.0
10845,1341,11.5,11.5,59.0,21.0,1.0,0.0
10846,748,10.5,9.5,62.5,15.0,1.0,0.0
10847,400,9.0,6.5,84.5,14.0,1.0,0.0
10848,187,9.0,7.0,87.0,13.0,1.0,0.0
10849,189,8.0,5.0,93.0,16.0,1.0,0.0
10850,218,8.0,5.0,93.0,15.0,1.0,0.0
10851,234,8.0,6.0,93.0,12.0,1.0,0.0
10852,284,8.5,6.5,97.0,10.0,1.0,0.0
10853,198,9.0,8.0,94.0,6.5,1.0,0.0
10854,158,9.0,8.0,94.0,7.5,1.0,0.0
10855,99,9.0,8.0,90.5,8.0,1.0,0.0
10856,93,9.0,7.0,87.0,13.0,1.0,0.0
10857,69,9.0,7.5,87.0,12.0,1.0,0.0
10858,93,8.5,8.0,87.0,5.0,1.0,0.0
10859,152,8.0,7.0,87.0,6.5,1.0,0.0
10860,320,9.0,7.5,87.0,9.5,1.0,0.0
10861,694,10.5,9.5,76.5,10.0,1.0,0.0
10862,1365,12.0,12.0,72.0,12.0,1.0,0.0
10863,2018,12.5,12.5,65.0,14.0,1.0,0.0
10864,2620,14.0,14.0,61.0,11.0,1.0,0.0
10865,2985,15.0,15.0,55.0,15.0,1.0,0.0
10866,2696,15.0,15.0,55.0,11.0,1.0,0.0
10867,2563,16.0,16.0,53.5,13.0,1.0,0.0
10868,2586,17.0,17.0,49.0,17.0,1.0,0.0
10869,2138,16.0,16.0,48.0,17.0,1.0,0.0
10870,1735,14.5,14.5,63.0,18.5,1.0,0.0
10871,643,12.5,12.5,79.5,19.5,1.0,0.0
10872,458,11.0,11.0,88.0,14.0,1.0,0.0
10873,387,11.0,11.0,94.0,9.0,1.0,0.0
10874,339,11.0,11.0,94.0,8.0,1.0,0.0
10875,248,10.5,10.5,97.0,4.5,1.0,0.0
10876,158,11.0,11.0,91.0,6.5,0.0,0.0
10877,88,10.5,9.5,91.0,11.0,0.0,0.0
10878,59,10.5,10.0,88.0,9.0,0.0,0.0
10879,43,10.0,9.0,88.0,8.0,0.0,0.0
10880,60,10.0,9.0,88.0,9.0,0.0,0.0
10881,94,10.0,8.5,82.0,9.0,0.0,0.0
10882,541,10.0,9.5,82.0,7.5,0.0,0.0
10883,1791,10.0,8.5,82.0,10.0,0.0,0.0
10884,3639,10.0,8.0,82.0,12.0,0.0,0.0
10885,1782,10.5,9.5,79.5,15.0,0.0,0.0
10886,838,12.0,12.0,67.0,21.0,0.0,0.0
10887,841,12.5,12.5,67.5,20.5,0.0,0.0
10888,902,13.0,13.0,63.0,18.0,0.0,0.0
10889,1020,12.0,12.0,67.0,19.5,0.0,0.0
10890,1013,13.0,13.0,63.0,19.0,0.0,0.0
10891,1012,12.5,12.5,65.0,16.0,0.0,0.0
10892,1352,13.0,13.0,63.0,19.5,0.0,0.0
10893,2582,12.0,12.0,77.0,18.5,0.0,0.0
10894,3074,12.0,12.0,72.0,19.0,0.0,0.0
10895,1738,11.5,11.5,74.5,14.0,0.0,0.0
10896,1065,11.0,11.0,77.0,12.0,0.0,0.0
10897,646,10.5,9.5,79.5,12.0,0.0,0.0
10898,470,9.5,8.5,84.5,9.0,0.0,0.0
10899,301,9.0,7.0,87.0,11.0,0.0,0.0
10900,171,9.0,7.0,87.0,12.0,0.0,0.0
10901,88,9.0,8.0,87.0,8.0,0.0,0.0
10902,55,9.0,7.0,87.0,12.0,0.0,0.0
10903,43,8.5,7.5,90.0,7.5,0.0,0.0
10904,55,8.5,7.5,90.0,6.5,0.0,0.0
10905,100,9.0,7.0,87.0,13.0,0.0,0.0
10906,666,9.0,7.0,94.0,13.0,0.0,0.0
10907,2040,9.0,7.0,87.0,13.0,0.0,0.0
10908,4061,10.0,8.0,82.0,11.0,0.0,0.0
10909,1939,11.5,11.5,74.5,14.0,0.0,0.0
10910,1024,12.0,12.0,67.0,17.0,0.0,0.0
10911,935,13.0,13.0,61.0,18.0,0.0,0.0
10912,1268,13.5,13.5,57.0,18.0,0.0,0.0
10913,1387,14.5,14.5,51.0,19.5,0.0,0.0
10914,1319,14.5,14.5,44.5,23.5,0.0,0.0
10915,1391,14.5,14.5,46.5,21.0,0.0,0.0
10916,1933,14.5,14.5,41.5,23.0,0.0,0.0
10917,3579,14.0,14.0,41.0,21.0,0.0,0.0
10918,3606,14.0,14.0,42.5,15.0,0.0,0.0
10919,2193,13.5,13.5,44.0,14.0,0.0,0.0
10920,1172,13.0,13.0,47.0,6.5,0.0,0.0
10921,739,12.5,12.5,50.5,15.5,0.0,0.0
10922,512,11.5,11.5,58.0,18.0,0.0,0.0
10923,299,10.5,9.5,60.0,18.0,0.0,0.0
10924,146,9.0,6.0,62.0,19.5,0.0,0.0
10925,100,9.0,6.0,58.0,19.5,0.0,0.0
10926,59,8.0,5.0,68.5,18.5,0.0,0.0
10927,41,7.0,4.0,78.5,18.0,0.0,0.0
10928,43,7.5,5.0,78.5,16.0,0.0,0.0
10929,89,8.0,5.0,76.0,16.0,0.0,0.0
10930,599,8.0,5.0,76.0,18.0,0.0,0.0
10931,1807,8.5,5.0,82.0,22.0,0.0,0.0
10932,3221,9.0,6.0,87.0,24.0,0.0,0.0
10933,1409,10.0,7.0,85.0,24.0,0.0,0.0
10934,715,10.5,9.0,80.0,29.0,0.0,0.0
10935,816,12.5,12.5,63.0,26.0,0.0,0.0
10936,952,12.5,12.5,51.0,30.5,0.0,0.0
10937,818,12.5,12.5,57.0,28.0,0.0,0.0
10938,840,10.5,8.5,69.0,35.0,0.0,0.0
10939,896,11.5,11.5,51.0,36.5,0.0,0.0
10940,1496,11.5,11.5,45.5,40.5,0.0,0.0
10941,2966,11.5,11.5,44.0,39.0,0.0,0.0
10942,2930,10.5,8.5,54.0,34.0,0.0,0.0
10943,1747,9.0,5.0,56.0,32.0,0.0,0.0
10944,915,9.0,5.0,56.0,29.5,0.0,0.0
10945,640,8.0,4.0,62.0,28.0,0.0,0.0
10946,443,7.5,4.0,68.5,24.0,0.0,0.0
10947,314,7.0,3.0,71.0,27.0,0.0,0.0
10948,161,7.0,3.0,71.0,24.0,0.0,0.0
10949,78,7.0,3.5,71.0,22.0,0.0,0.0
10950,75,6.0,2.0,76.0,24.0,0.0,0.0
10951,41,6.0,2.0,76.0,21.0,0.0,0.0
10952,37,6.0,2.0,76.0,22.0,0.0,0.0
10953,94,6.0,2.0,73.5,26.0,0.0,0.0
10954,540,6.0,2.0,76.0,26.0,0.0,0.0
10955,1864,6.5,2.5,73.5,26.0,0.0,0.0
10956,1748,8.0,4.0,66.0,29.0,0.0,0.0
10957,754,9.0,6.0,66.0,26.0,0.0,0.0
10958,682,8.5,4.5,68.5,29.0,0.0,0.0
10959,763,8.0,4.0,76.0,26.0,0.0,0.0
10960,636,8.0,4.5,82.0,23.0,0.0,0.0
10961,515,8.0,4.5,84.5,22.0,0.0,0.0
10962,826,10.0,8.0,76.0,16.0,0.0,0.0
10963,1362,10.0,8.5,74.0,18.5,0.0,0.0
10964,2017,9.0,6.0,79.0,20.0,0.0,0.0
10965,2358,10.0,8.0,73.5,14.0,0.0,0.0
10966,1457,9.0,7.0,79.0,14.0,0.0,0.0
10967,825,8.5,7.5,79.0,8.5,0.0,0.0
10968,643,9.0,6.0,71.0,17.0,0.0,0.0
10969,518,9.0,6.5,76.0,17.0,0.0,0.0
10970,364,8.0,5.5,82.0,14.0,0.0,0.0
10971,183,7.5,5.5,84.5,12.0,0.0,0.0
10972,151,7.0,4.5,87.0,15.0,0.0,0.0
10973,60,7.0,4.0,84.0,16.0,0.0,0.0
10974,41,6.0,4.0,90.0,9.0,0.0,0.0
10975,50,6.0,3.5,90.0,13.0,0.0,0.0
10976,87,6.0,4.0,90.0,10.0,0.0,0.0
10977,525,6.5,4.5,90.0,9.0,0.0,0.0
10978,1749,7.0,6.0,87.0,7.0,0.0,0.0
10979,3526,8.0,7.0,82.0,7.0,0.0,0.0
10980,1893,9.0,8.0,79.0,7.0,0.0,0.0
10981,905,10.0,8.0,76.0,11.0,0.0,0.0
10982,947,11.5,11.5,67.0,10.0,0.0,0.0
10983,1212,11.5,11.5,60.0,7.0,0.0,0.0
10984,1306,12.0,12.0,58.0,10.0,0.0,0.0
10985,1194,12.0,12.0,56.0,11.0,0.0,0.0
10986,1448,13.5,13.5,53.0,6.5,0.0,0.0
10987,1801,13.5,13.5,49.5,8.0,0.0,0.0
10988,3165,13.0,13.0,51.0,13.0,0.0,0.0
10989,2619,12.5,12.5,57.0,18.0,0.0,0.0
10990,1620,11.5,11.5,62.5,17.0,0.0,0.0
10991,964,10.5,10.0,69.0,11.0,0.0,0.0
10992,676,10.0,8.0,73.5,13.0,0.0,0.0
10993,625,9.5,7.5,71.0,14.0,0.0,0.0
10994,444,9.0,7.0,71.0,14.0,0.0,0.0
10995,389,8.0,5.0,79.0,16.0,1.0,0.0
10996,266,8.0,6.0,82.0,10.0,1.0,0.0
10997,184,8.0,6.0,82.0,12.0,1.0,0.0
10998,132,9.0,6.5,82.0,15.0,1.0,0.0
10999,96,8.5,5.5,84.5,17.0,1.0,0.0
11000,57,8.5,5.5,84.5,17.0,1.0,0.0
11001,119,8.0,5.0,87.0,18.5,1.0,0.0
11002,128,8.0,5.0,90.0,16.0,1.0,0.0
11003,246,8.0,5.5,90.0,15.0,1.0,0.0
11004,563,8.0,6.0,87.0,9.0,1.0,0.0
11005,1030,9.0,7.0,79.0,15.0,1.0,0.0
11006,1367,10.5,9.5,60.5,17.0,1.0,0.0
11007,1698,11.0,11.0,52.5,15.0,1.0,0.0
11008,1938,11.5,11.5,45.5,13.0,1.0,0.0
11009,1793,12.0,12.0,51.0,15.0,1.0,0.0
11010,1780,11.0,11.0,58.0,20.5,1.0,0.0
11011,1759,10.5,9.0,58.0,21.0,1.0,0.0
11012,1672,10.0,7.5,64.5,17.5,1.0,0.0
11013,1435,10.5,9.0,54.0,23.0,1.0,0.0
11014,1062,9.5,6.5,58.0,23.0,1.0,0.0
11015,701,8.0,4.5,59.5,20.5,1.0,0.0
11016,466,7.0,4.5,66.0,14.0,1.0,0.0
11017,407,7.0,5.0,71.0,11.0,1.0,0.0
11018,416,6.0,4.0,71.0,9.0,1.0,0.0
11019,359,5.5,3.5,73.5,7.0,1.0,0.0
11020,313,5.0,3.0,76.0,8.0,1.0,0.0
11021,188,5.5,3.5,73.5,8.0,1.0,0.0
11022,187,5.0,4.5,75.5,5.0,1.0,0.0
11023,107,3.5,1.0,81.0,9.0,1.0,0.0
11024,76,3.5,1.0,81.0,10.0,1.0,0.0
11025,102,3.0,0.0,84.0,9.0,1.0,0.0
11026,168,4.5,1.5,78.5,12.0,1.0,0.0
11027,348,7.5,5.0,71.0,14.0,1.0,0.0
11028,808,9.5,6.5,60.0,22.0,1.0,0.0
11029,1354,10.5,9.0,50.5,23.0,1.0,0.0
11030,1961,11.5,11.5,45.5,22.0,1.0,0.0
11031,2486,12.0,12.0,41.0,28.0,1.0,0.0
11032,2561,11.5,11.5,47.0,27.5,1.0,0.0
11033,2445,11.0,11.0,52.0,32.0,1.0,0.0
11034,2378,11.0,11.0,56.0,34.0,1.0,0.0
11035,2124,10.5,8.5,60.0,38.0,1.0,0.0
11036,1639,10.5,8.5,60.0,35.0,1.0,0.0
11037,1386,10.0,7.0,67.0,30.0,1.0,0.0
11038,912,10.0,6.5,67.0,30.5,1.0,0.0
11039,558,9.0,6.0,76.0,24.0,1.0,0.0
11040,387,9.0,6.0,76.0,23.0,1.0,0.0
11041,367,10.0,8.0,76.0,18.0,1.0,0.0
11042,204,10.0,7.0,82.0,20.0,1.0,0.0
11043,107,11.0,11.0,77.0,15.0,0.0,0.0
11044,70,10.0,8.0,82.0,16.0,0.0,0.0
11045,52,10.0,8.0,88.0,17.0,0.0,0.0
11046,40,10.0,7.0,88.0,23.0,0.0,0.0
11047,43,10.0,7.0,85.0,24.0,0.0,0.0
11048,95,10.0,7.5,82.0,20.5,0.0,0.0
11049,587,10.5,9.0,79.5,23.0,0.0,0.0
11050,1925,11.0,11.0,77.0,22.0,0.0,0.0
11051,3892,12.0,12.0,72.0,24.0,0.0,0.0
11052,1910,12.0,12.0,72.0,24.0,0.0,0.0
11053,823,13.0,13.0,67.0,25.0,0.0,0.0
11054,846,14.0,14.0,65.0,19.5,0.0,0.0
11055,1059,14.0,14.0,65.0,17.0,0.0,0.0
11056,1073,14.0,14.0,67.0,15.0,0.0,0.0
11057,528,14.0,14.0,72.0,14.0,0.0,0.0
11058,310,12.5,12.5,82.5,12.0,0.0,0.0
11059,832,12.0,12.0,88.0,9.0,0.0,0.0
11060,2760,13.0,13.0,82.0,7.0,0.0,0.0
11061,2994,13.0,13.0,79.5,6.5,0.0,0.0
11062,1803,13.0,13.0,82.0,7.5,0.0,0.0
11063,946,12.5,12.5,82.0,7.0,0.0,0.0
11064,621,12.0,12.0,79.5,10.0,0.0,0.0
11065,449,11.0,11.0,88.0,13.0,0.0,0.0
11066,245,11.0,11.0,85.0,14.0,0.0,0.0
11067,125,11.0,11.0,82.0,15.0,0.0,0.0
11068,88,10.0,8.0,88.0,12.0,0.0,0.0
11069,31,10.0,8.0,82.0,15.0,0.0,0.0
11070,11,9.0,7.0,87.0,14.0,0.0,0.0
11071,25,9.0,7.5,94.0,10.0,0.0,0.0
11072,87,9.0,8.0,90.5,8.0,0.0,0.0
11073,650,9.0,8.0,87.0,9.0,0.0,0.0
11074,2016,9.0,8.0,87.0,8.0,0.0,0.0
11075,4135,10.0,8.0,76.0,14.0,0.0,0.0
11076,2065,11.5,11.5,72.0,14.0,0.0,0.0
11077,982,12.5,12.5,61.0,16.0,0.0,0.0
11078,926,14.5,14.5,49.5,15.0,0.0,0.0
11079,1231,15.5,15.5,42.0,14.0,0.0,0.0
11080,1286,16.0,16.0,40.5,19.0,0.0,0.0
11081,1241,16.0,16.0,42.0,18.5,0.0,0.0
11082,1339,17.0,17.0,35.5,17.0,0.0,0.0
11083,1898,16.5,16.5,36.5,19.5,0.0,0.0
11084,3706,16.0,16.0,41.0,13.0,0.0,0.0
11085,3842,13.5,13.5,57.0,12.0,0.0,0.0
11086,2116,13.0,13.0,61.0,10.0,0.0,0.0
11087,1142,12.5,12.5,65.0,10.0,0.0,0.0
11088,824,11.0,11.0,72.0,13.0,0.0,0.0
11089,607,10.5,10.0,74.0,8.0,0.0,0.0
11090,372,10.0,9.5,73.5,5.5,0.0,0.0
11091,187,10.0,10.0,76.0,5.0,0.0,0.0
11092,103,9.0,8.0,76.0,6.5,0.0,0.0
11093,66,9.0,8.0,73.5,7.0,0.0,0.0
11094,64,8.0,7.0,79.0,7.0,0.0,0.0
11095,46,8.0,7.5,76.0,5.0,0.0,0.0
11096,117,7.0,6.5,84.0,5.0,0.0,0.0
11097,696,6.5,6.5,87.0,0.0,0.0,0.0
11098,2301,8.0,7.5,78.5,5.5,0.0,0.0
11099,4406,9.5,9.0,73.5,3.5,0.0,0.0
11100,2224,12.0,12.0,65.0,3.0,0.0,0.0
11101,1003,14.0,14.0,52.0,2.0,0.0,0.0
11102,1001,15.0,15.0,45.0,6.5,0.0,0.0
11103,1366,16.0,16.0,39.0,9.0,0.0,0.0
11104,1319,17.0,17.0,34.5,12.0,0.0,0.0
11105,1325,17.0,17.0,34.0,11.0,0.0,0.0
