,keywords,segments,visit count,popularity
92734,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],960,0.021200542557218278
92746,"['صفحه اخبار', 'صفحه', 'اخبار']","['filmocinema', 'technology']",440,0.009716915338725042
92762,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],565,0.011661704078376559
92775,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],649,0.014332450124619438
92819,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],347,0.02624034797574999
92820,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],48,0.0010600271278609138
92822,"['نتایج زنده', 'نتایج', 'زنده']","['javan', 'maleSegment', 'varzeshi']",994,0.020516343104258934
92833,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],758,0.016739595060803598
92847,"['نتایج زنده', 'نتایج', 'زنده']","['sarmayegozari', 'maleSegment']",634,0.013085876788833163
92856,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],91,0.006881474541190918
92874,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],993,0.02049570292004942
92898,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],153,0.003378836470056663
92908,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],986,0.02177472391814294
92914,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],37,0.0008171042443927877
92922,"['صفحه اخبار', 'صفحه', 'اخبار']",['femaleSegment'],38,0.0008391881428898902
92927,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'salamat']",272,0.006006820391211845
92929,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],370,0.008171042443927877
92941,"['صفحه اخبار', 'صفحه', 'اخبار']",['femaleSegment'],701,0.015480812846468763
92975,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],247,0.00509812549975046
92997,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],475,0.009804087499520116
92998,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],999,0.02206181459860527
93000,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],445,0.03365116671241713
93030,"['صفحه اخبار', 'صفحه', 'اخبار']",['femaleSegment'],985,0.021752640019645837
93053,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],300,0.006192055262854809
93058,"['نتایج زنده', 'نتایج', 'زنده']","['mazhabi', 'maleSegment', 'varzeshi']",968,0.019979698314811518
93071,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'salamat']",801,0.017689202696179
93075,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],204,0.0045051152934088845
93088,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],344,0.007596861083003216
93099,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']",['femaleSegment'],922,0.1232215073652248
93119,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],614,0.012673073104642845
93128,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'salamat']",546,0.012057808579417895
93137,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],182,0.004019269526472632
93142,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],127,0.0028046551091320013
93170,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],218,0.004814289872368317
93180,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],808,0.017843789985658717
93191,"['صفحه اخبار', 'صفحه', 'اخبار']","['mohajerat', 'salamat', 'varzeshi']",836,0.018462139143577583
93207,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],197,0.027577440813492504
93212,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],189,0.00390099481559853
93228,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],283,0.005841172131293038
93235,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],627,0.013846604357683187
93251,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],167,0.003446910762989177
93264,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],968,0.021377213745195096
93299,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],470,0.010379432293638115
93317,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],791,0.017468363711207975
93331,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],772,0.015934222209746378
93334,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],370,0.008171042443927877
93371,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],115,0.0025396483271667727
93396,"['صفحه اخبار', 'صفحه', 'اخبار']",['femaleSegment'],32,0.0007066847519072759
93437,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],678,0.01399404489405187
93462,"['صفحه اخبار', 'صفحه', 'اخبار']","['filmocinema', 'technology']",379,0.008369797530401799
93467,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],462,0.010202761105661297
93483,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'khanevadehvakhanedari']",683,0.01409724581509945
93486,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']",['femaleSegment'],211,0.028199282054297652
93527,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],935,0.02064844509479072
93537,"['صفحه اخبار', 'صفحه', 'اخبار']","['filmocinema', 'technology']",722,0.015944574714907914
93566,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",938,0.019360492788526036
93573,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']",['femaleSegment'],311,0.041563870705623555
93581,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],322,0.007111015316066964
93582,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],207,0.015653464066225496
93588,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],153,0.003378836470056663
93618,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],829,0.018307551854097867
93623,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'salamat']",265,0.005852233101732129
93638,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],53,0.007419311487893924
93642,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],818,0.018064628970629742
93664,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],237,0.0048917236576553
93678,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],723,0.014922853183480092
93710,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],463,0.010224845004158399
93722,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],575,0.011868105920471718
93776,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],569,0.01256573824485125
93779,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],39,0.0008049671841711254
93845,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],32,0.000660485894704513
93870,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],557,0.01149658260470043
93872,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],840,0.018550474737565992
93873,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],681,0.014055965446680418
93884,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],231,0.01746835845071541
93891,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",987,0.020371861814792325
93903,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'salamat']",212,0.004681786481385703
93908,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],365,0.02760151876411742
93914,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],805,0.06087458247976582
93917,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",134,0.0027657846840751484
93921,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",390,0.008049671841711252
93922,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'varzeshi']",801,0.017689202696179
93939,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],85,0.0064277509450684405
93952,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],883,0.019500082372941395
93956,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],999,0.02206181459860527
93967,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],322,0.007111015316066964
94022,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'varzeshi']",295,0.0065147500566451995
94024,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],859,0.018970068809010938
94065,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],168,0.0037100949475131983
94080,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],516,0.011395291624504825
94088,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],80,0.00176671187976819
94105,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",266,0.005490288999731265
94113,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],257,0.00567556191375531
94136,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],635,0.013106516973042681
94138,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],216,0.004458279789255463
94144,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],606,0.012507951630966716
94168,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'varzeshi']",267,0.005896400898726333
94175,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],903,0.01863808634119298
94182,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],40,0.000883355939884095
94195,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],953,0.01967009555166878
94286,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],683,0.01508330267352092
94300,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],964,0.019897137577973456
94320,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'varzeshi']",137,0.003025494094103025
94322,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],156,0.00344508816554797
94340,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],981,0.021664304425657428
94342,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'varzeshi']",966,0.02133304594820089
94359,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],299,0.006171415078645295
94372,"['صفحه اخبار', 'صفحه', 'اخبار']","['koodakvanozad', 'maleSegment']",680,0.015017050978029613
94390,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],473,0.009762807131101085
94396,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],417,0.00920898567329169
94405,"['صفحه اخبار', 'صفحه', 'اخبار']","['koodakvanozad', 'maleSegment']",801,0.017689202696179
94411,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],497,0.010258171552129467
94491,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],825,0.018219216260109455
94509,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],993,0.021929311207622655
94532,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],218,0.0044995601576744955
94559,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],468,0.01033526449664391
94563,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],797,0.01645022681498428
94580,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],556,0.012278647564388918
94581,"['نتایج زنده', 'نتایج', 'زنده']",['laghari'],508,0.010485213578434145
94583,"['صفحه اخبار', 'صفحه', 'اخبار']","['koodakvanozad', 'maleSegment']",272,0.006006820391211845
94590,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",585,0.01207450776256688
94595,"['صفحه اخبار', 'صفحه', 'اخبار']","['sarmayegozari', 'maleSegment']",407,0.008988146688320665
94620,"['صفحه اخبار', 'صفحه', 'اخبار']","['filmocinema', 'technology']",114,0.0025175644286696704
94621,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],644,0.014222030632133929
94659,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],374,0.008259378037916288
94677,"['صفحه اخبار', 'صفحه', 'اخبار']","['sarmayegozari', 'maleSegment']",535,0.011814885695949769
94683,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],250,0.005160046052379008
94695,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],675,0.014906631485544102
94703,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",86,0.0017750558420183788
94704,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['koodakvanozad', 'salamat', 'laghari']",794,0.1111496853092033
94705,"['صفحه اخبار', 'صفحه', 'اخبار']","['sarmayegozari', 'maleSegment']",296,0.006536833955142302
94706,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",544,0.011228260209976722
94711,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],866,0.019124656098490653
94716,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['koodakvanozad', 'salamat', 'laghari']",938,0.13130781463480187
94732,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],629,0.013890772154677393
94772,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],820,0.062008891470072006
94785,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['koodakvanozad', 'salamat', 'laghari']",28,0.0039196362577552804
94791,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],389,0.008590636515372823
94794,"['صفحه اخبار', 'صفحه', 'اخبار']","['koodakvanozad', 'maleSegment']",987,0.02179680781664004
94825,"['صفحه اخبار', 'صفحه', 'اخبار']","['koodakvanozad', 'maleSegment']",98,0.0021642220527160324
94838,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],436,0.009628579744736633
94855,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['koodakvanozad', 'salamat', 'laghari']",258,0.0361166483750308
94863,"['صفحه اخبار', 'صفحه', 'اخبار']","['sarmayegozari', 'maleSegment']",472,0.01042360009063232
94867,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],603,0.01331659079375273
94869,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],614,0.013559513677220856
94897,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],244,0.005388471233292978
94899,"['صفحه اخبار', 'صفحه', 'اخبار']","['sarmayegozari', 'maleSegment']",342,0.007552693286009012
94905,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],271,0.005984736492714742
94925,"['صفحه اخبار', 'صفحه', 'اخبار']","['sarmayegozari', 'maleSegment']",964,0.021288878151206687
94959,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],1,2.208389849710237e-05
94981,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",456,0.00941192399953931
95025,"['صفحه اخبار', 'صفحه', 'اخبار']","['koodakvanozad', 'maleSegment']",83,0.0018329635752594967
