action,application_id,interaction_time,notification_id,user_id
F,0,928800,16,12499
F,0,928800,16,3879
C,0,928800,16,4425
F,0,928800,16,13190
F,0,914400,16,4123
C,0,903600,16,9385
C,0,903600,16,842
C,0,903600,16,16528
F,0,900000,16,7692
F,0,903600,16,11349
F,0,903600,16,9770
F,0,903600,16,8951
F,0,903600,16,5027
F,0,903600,16,10282
F,0,903600,16,3984
F,0,903600,16,16783
F,0,903600,16,14041
F,0,903600,16,7942
F,0,903600,16,996
F,0,903600,16,15778
F,0,903600,16,16793
F,0,903600,16,6886
F,0,900000,16,2829
F,0,900000,16,15902
F,0,903600,16,10906
F,0,903600,16,9649
F,0,903600,16,17310
F,0,903600,16,14536
F,0,903600,16,16683
F,0,900000,16,1035
F,0,903600,16,16346
F,0,903600,16,7054
F,0,903600,16,14067
F,0,903600,16,11293
F,0,903600,16,10723
F,0,903600,16,597
F,0,903600,16,1720
F,0,903600,16,10225
F,0,903600,16,11790
F,0,903600,16,1684
F,0,903600,16,2661
F,0,903600,16,17606
F,0,903600,16,9466
F,0,903600,16,14398
F,0,903600,16,17008
F,0,903600,16,382
F,0,903600,16,14995
F,0,903600,16,10074
F,0,903600,16,2093
F,0,903600,16,5412
F,0,903600,16,1745
F,0,903600,16,14598
F,0,903600,16,7470
F,0,903600,16,15277
F,0,903600,16,10728
F,0,903600,16,14336
F,0,914400,16,11106
F,0,914400,16,16032
F,0,903600,16,17343
F,0,910800,16,11778
F,0,900000,16,8674
F,0,910800,16,3390
F,0,1346400,16,6902
F,0,914400,16,1875
F,0,914400,16,5530
F,0,914400,16,14996
F,0,914400,16,5491
F,0,910800,16,1764
F,0,914400,16,9777
F,0,914400,16,583
F,0,914400,16,1097
F,0,903600,16,13774
F,0,928800,16,5672
F,0,928800,16,4090
F,0,928800,16,12972
F,0,925200,16,15871
F,0,900000,16,16296
F,0,900000,16,14618
F,0,900000,16,8797
F,0,900000,16,2248
F,0,903600,16,10800
C,0,903600,16,1536
F,0,903600,16,2180
F,0,903600,16,4061
F,0,903600,16,12693
F,0,903600,16,1270
C,0,903600,16,3663
F,0,903600,16,14655
F,0,903600,16,4408
F,0,903600,16,7603
F,0,903600,16,16253
C,0,903600,16,14951
F,0,903600,16,12896
F,0,903600,16,12373
F,0,903600,16,8428
F,0,903600,16,6536
C,0,903600,16,5822
F,0,903600,16,4582
F,0,903600,16,2257
F,0,903600,16,8261
C,0,903600,16,14509
F,0,903600,16,6119
F,0,903600,16,3897
F,0,903600,16,670
F,0,928800,16,16828
F,0,925200,16,12861
F,0,918000,16,5140
F,0,928800,16,7928
F,0,918000,16,16779
F,0,918000,16,5204
F,0,910800,16,6120
F,0,3294000,16,6315
F,0,918000,16,9795
F,0,918000,16,9726
F,0,918000,16,10743
F,0,982800,16,16886
F,0,1015200,16,13129
F,0,1368000,16,7250
F,0,1015200,16,722
F,0,903600,16,4850
F,0,903600,16,8313
F,0,907200,16,16250
F,0,907200,16,9558
F,0,907200,16,3741
F,0,907200,16,10817
F,0,907200,16,16128
F,0,900000,16,833
F,0,907200,16,5330
F,0,907200,16,15557
C,0,907200,16,5391
F,0,907200,16,7708
C,0,907200,16,7296
F,0,907200,16,6715
F,0,907200,16,10167
F,0,907200,16,13212
F,0,907200,16,2538
C,0,907200,16,6866
F,0,932400,16,7809
F,0,979200,16,13913
F,0,979200,16,8906
F,0,979200,16,15194
F,0,921600,16,12831
F,0,921600,16,2823
F,0,921600,16,7974
F,0,921600,16,7843
F,0,921600,16,4764
F,0,921600,16,3207
F,0,921600,16,13824
F,0,921600,16,9250
F,0,925200,16,6547
F,0,925200,16,10823
F,0,925200,16,13321
F,0,925200,16,12610
C,0,925200,16,7291
C,0,900000,16,12324
C,0,900000,16,831
C,0,900000,16,10700
C,0,900000,16,8999
C,0,900000,16,17398
C,0,900000,16,17346
C,0,900000,16,14479
C,0,900000,16,8394
C,0,900000,16,2059
F,0,900000,16,8345
F,0,900000,16,7521
F,0,900000,16,15924
F,0,900000,16,8017
F,0,900000,16,15632
F,0,900000,16,5474
F,0,900000,16,4706
F,0,900000,16,215
F,0,900000,16,13002
F,0,900000,16,8944
F,0,900000,16,6853
F,0,900000,16,3729
F,0,900000,16,8959
F,0,900000,16,6360
F,0,900000,16,5128
F,0,900000,16,17872
F,0,900000,16,10382
F,0,900000,16,6418
F,0,900000,16,9844
F,0,900000,16,8505
F,0,900000,16,9847
F,0,900000,16,12617
F,0,900000,16,4836
F,0,900000,16,4878
F,0,900000,16,12667
F,0,900000,16,7459
F,0,900000,16,17528
F,0,900000,16,13995
F,0,900000,16,886
F,0,900000,16,9025
F,0,900000,16,11634
F,0,900000,16,7874
F,0,900000,16,17651
F,0,900000,16,17472
F,0,900000,16,17100
F,0,900000,16,11997
F,0,900000,16,557
F,0,900000,16,7078
F,0,900000,16,13299
F,0,900000,16,11600
F,0,900000,16,4297
F,0,900000,16,11857
F,0,900000,16,7954
F,0,900000,16,1105
F,0,900000,16,2287
F,0,900000,16,4955
F,0,900000,16,10672
F,0,900000,16,6169
F,0,900000,16,2036
F,0,900000,16,248
F,0,900000,16,8150
F,0,900000,16,8529
F,0,900000,16,2993
F,0,900000,16,9414
F,0,900000,16,5379
F,0,900000,16,13386
F,0,900000,16,9360
F,0,900000,16,15348
F,0,900000,16,14133
F,0,900000,16,2694
F,0,900000,16,11779
F,0,900000,16,10223
F,0,900000,16,10512
F,0,900000,16,4808
F,0,900000,16,1981
F,0,900000,16,15771
F,0,900000,16,16397
F,0,900000,16,6869
F,0,900000,16,9940
F,0,900000,16,6182
F,0,900000,16,16522
F,0,900000,16,17019
F,0,900000,16,16344
F,0,900000,16,3360
F,0,900000,16,16198
F,0,900000,16,5055
F,0,900000,16,414
F,0,900000,16,1603
F,0,900000,16,8158
F,0,900000,16,17291
F,0,900000,16,15387
F,0,900000,16,12845
F,0,900000,16,16163
F,0,900000,16,13104
F,0,900000,16,11478
F,0,900000,16,13188
F,0,900000,16,4201
F,0,900000,16,17182
F,0,900000,16,8834
F,0,900000,16,16519
F,0,900000,16,6247
F,0,900000,16,7399
F,0,900000,16,5623
F,0,900000,16,16013
F,0,900000,16,15574
F,0,900000,16,16004
F,0,900000,16,16631
F,0,900000,16,13130
F,0,900000,16,9376
F,0,900000,16,806
F,0,900000,16,5552
F,0,900000,16,5364
F,0,900000,16,699
F,0,900000,16,8011
F,0,900000,16,14262
F,0,900000,16,939
F,0,1015200,16,8062
F,0,1015200,16,10293
C,0,914400,16,9659
F,0,910800,16,915
F,0,914400,16,4427
F,0,914400,16,15535
F,0,900000,16,5911
F,0,914400,16,771
F,0,914400,16,2665
F,0,914400,16,9709
F,0,910800,16,17887
F,0,914400,16,3538
F,0,910800,16,8169
C,0,918000,16,8300
C,0,918000,16,12265
C,0,918000,16,14678
C,0,918000,16,8774
F,0,900000,16,11717
F,0,918000,16,16534
F,0,918000,16,261
F,0,918000,16,12071
F,0,918000,16,3002
F,0,918000,16,9660
F,0,918000,16,5088
F,0,918000,16,2237
F,0,918000,16,9398
F,0,914400,16,4092
F,0,918000,16,17079
F,0,918000,16,14456
F,0,918000,16,1974
F,0,918000,16,2173
F,0,918000,16,4667
F,0,918000,16,2769
F,0,1008000,16,5231
C,0,910800,16,9827
F,0,910800,16,8870
F,0,910800,16,7175
F,0,910800,16,4585
F,0,910800,16,14516
F,0,910800,16,9840
F,0,910800,16,7038
F,0,910800,16,8574
F,0,910800,16,9051
F,0,910800,16,10621
F,0,903600,16,2946
F,0,910800,16,6275
F,0,910800,16,6700
F,0,910800,16,11130
F,0,910800,16,15571
F,0,910800,16,8145
F,0,910800,16,85
F,0,910800,16,3078
F,0,910800,16,10060
F,0,928800,16,2204
F,0,914400,16,13536
F,0,936000,16,14742
F,0,936000,16,1930
F,0,936000,16,16888
F,0,900000,16,16817
F,0,925200,16,8149
F,0,921600,16,5314
F,0,925200,16,2092
F,0,925200,16,16536
F,0,925200,16,12354
F,0,925200,16,5566
F,0,925200,16,13877
F,0,925200,16,9015
F,0,925200,16,1995
F,0,925200,16,15894
F,0,925200,16,13013
F,0,925200,16,1213
F,0,925200,16,3781
F,0,918000,16,6302
F,0,925200,16,16452
C,0,907200,16,2049
F,0,900000,16,17740
F,0,921600,16,9353
F,0,921600,16,4861
F,0,921600,16,12975
F,0,921600,16,693
F,0,925200,16,11491
F,0,921600,16,12448
F,0,925200,16,15626
F,0,925200,16,7528
F,0,925200,16,10698
F,0,925200,16,3752
F,0,925200,16,5229
C,0,907200,16,9639
C,0,907200,16,2507
C,0,907200,16,7787
C,0,907200,16,6368
C,0,907200,16,15272
C,0,900000,16,3338
F,0,907200,16,2531
F,0,903600,16,1726
F,0,907200,16,16157
F,0,907200,16,2411
F,0,907200,16,11870
F,0,907200,16,15307
F,0,907200,16,16492
F,0,907200,16,9885
F,0,907200,16,12146
F,0,907200,16,2089
F,0,907200,16,13216
F,0,907200,16,5683
F,0,907200,16,6941
F,0,907200,16,3908
F,0,907200,16,14981
F,0,907200,16,17904
F,0,907200,16,2424
F,0,907200,16,4256
F,0,907200,16,7862
F,0,907200,16,10912
F,0,907200,16,14754
F,0,907200,16,6618
F,0,907200,16,10872
F,0,907200,16,6694
F,0,907200,16,531
F,0,907200,16,3569
F,0,907200,16,14942
F,0,907200,16,6240
F,0,907200,16,8285
F,0,907200,16,16611
F,0,907200,16,4530
F,0,907200,16,16969
F,0,907200,16,17390
F,0,907200,16,778
C,0,900000,16,13649
C,0,907200,16,654
C,0,907200,16,687
F,0,900000,16,311
F,0,900000,16,4139
F,0,907200,16,5274
F,0,907200,16,16228
F,0,907200,16,11229
F,0,907200,16,17433
F,0,907200,16,9410
F,0,900000,16,15693
F,0,907200,16,15872
F,0,907200,16,4003
F,0,907200,16,9270
F,0,907200,16,2552
F,0,907200,16,7092
F,0,907200,16,15915
F,0,907200,16,16399
F,0,907200,16,11252
F,0,907200,16,1862
F,0,907200,16,11217
F,0,907200,16,8299
F,0,907200,16,6408
F,0,907200,16,8810
F,0,907200,16,2042
F,0,907200,16,12849
F,0,907200,16,4809
F,0,907200,16,2740
F,0,925200,16,11111
F,0,925200,16,7047
F,0,1011600,16,9114
F,0,968400,16,14435
F,0,914400,16,10693
F,0,910800,16,12457
F,0,918000,16,2512
F,0,918000,16,13019
F,0,918000,16,2602
C,0,918000,16,9678
F,0,918000,16,6121
F,0,918000,16,146
F,0,918000,16,16635
F,0,928800,16,2915
F,0,1062000,16,12870
F,0,975600,16,10854
F,0,975600,16,8003
F,0,907200,16,6727
F,0,975600,16,9063
F,0,925200,16,6784
F,0,932400,16,13931
F,0,3351600,16,2175
F,0,932400,16,11955
C,0,903600,16,4102
C,0,903600,16,16746
C,0,903600,16,1293
C,0,903600,16,14832
F,0,900000,16,9590
F,0,900000,16,12819
F,0,900000,16,9223
F,0,903600,16,569
F,0,903600,16,7033
F,0,903600,16,9167
F,0,903600,16,16258
F,0,900000,16,2079
F,0,903600,16,3705
F,0,903600,16,8370
F,0,903600,16,8086
F,0,903600,16,5517
F,0,903600,16,9237
F,0,903600,16,16962
F,0,903600,16,15520
F,0,900000,16,8291
F,0,903600,16,12343
F,0,903600,16,2445
F,0,903600,16,7661
F,0,903600,16,17454
F,0,903600,16,11977
F,0,903600,16,10560
F,0,903600,16,7246
F,0,903600,16,3145
F,0,903600,16,2972
F,0,903600,16,2405
F,0,903600,16,6768
F,0,903600,16,11480
F,0,900000,16,12274
F,0,903600,16,5568
F,0,900000,16,1922
F,0,903600,16,17562
F,0,903600,16,8133
F,0,900000,16,7113
F,0,903600,16,15661
F,0,903600,16,11029
F,0,903600,16,4668
F,0,903600,16,824
F,0,903600,16,3672
F,0,903600,16,2589
F,0,903600,16,6090
F,0,903600,16,6137
F,0,903600,16,10017
F,0,1011600,16,3566
C,0,914400,16,2122
F,0,918000,16,1750
F,0,921600,16,17190
C,0,921600,16,15025
F,0,921600,16,596
F,0,921600,16,9429
F,0,921600,16,16501
C,0,921600,16,13058
F,0,921600,16,1673
F,0,903600,16,7727
F,0,903600,16,9221
F,0,903600,16,1600
F,0,900000,16,16951
F,0,900000,16,12054
F,0,903600,16,14930
F,0,903600,16,10810
F,0,903600,16,474
F,0,903600,16,12514
F,0,903600,16,5481
F,0,900000,16,8104
F,0,903600,16,12491
F,0,903600,16,10744
F,0,903600,16,1199
F,0,903600,16,15950
F,0,903600,16,16794
F,0,903600,16,5069
F,0,903600,16,9456
F,0,903600,16,8310
F,0,903600,16,2238
F,0,903600,16,11967
F,0,903600,16,504
F,0,903600,16,11679
F,0,903600,16,3308
F,0,903600,16,14954
F,0,903600,16,16820
F,0,878400,16,9495
F,0,903600,16,11652
F,0,903600,16,231
F,0,903600,16,8745
F,0,903600,16,7891
F,0,903600,16,8290
F,0,903600,16,1856
F,0,903600,16,188
F,0,903600,16,2263
F,0,903600,16,15971
F,0,903600,16,12110
F,0,903600,16,3079
F,0,903600,16,5620
F,0,903600,16,1990
F,0,903600,16,12082
C,0,1015200,16,17284
F,0,1015200,16,1218
C,0,918000,16,4119
C,0,918000,16,8562
F,0,918000,16,12773
F,0,918000,16,6067
F,0,918000,16,16634
F,0,900000,16,2172
F,0,910800,16,13092
F,0,910800,16,1163
F,0,900000,16,6541
F,0,918000,16,14532
F,0,918000,16,5735
F,0,907200,16,2651
F,0,910800,16,14384
F,0,918000,16,7861
F,0,918000,16,7479
F,0,918000,16,15384
F,0,918000,16,1998
F,0,918000,16,11581
C,0,914400,16,15773
C,0,914400,16,14959
F,0,914400,16,14614
F,0,910800,16,13435
F,0,914400,16,11234
F,0,914400,16,15528
F,0,914400,16,7934
F,0,914400,16,14904
F,0,914400,16,17289
F,0,914400,16,12309
F,0,914400,16,12433
F,0,914400,16,15333
F,0,914400,16,14615
F,0,914400,16,10313
F,0,914400,16,8607
F,0,907200,16,2023
F,0,914400,16,4476
F,0,914400,16,16622
F,0,914400,16,12973
C,0,918000,16,12169
C,0,910800,16,10855
F,0,918000,16,11661
F,0,918000,16,13283
F,0,918000,16,17335
F,0,918000,16,10827
F,0,918000,16,4048
F,0,918000,16,12986
F,0,918000,16,666
F,0,918000,16,5422
F,0,918000,16,3857
F,0,918000,16,5418
F,0,918000,16,2298
F,0,918000,16,12393
F,0,918000,16,8177
F,0,918000,16,16418
F,0,1004400,16,2664
F,0,918000,16,14316
F,0,918000,16,12182
C,0,921600,16,10264
F,0,903600,16,11092
F,0,914400,16,11168
F,0,921600,16,591
F,0,900000,16,924
F,0,921600,16,3798
F,0,921600,16,2870
F,0,921600,16,3618
F,0,921600,16,3790
F,0,910800,16,2170
F,0,921600,16,9837
F,0,921600,16,13850
F,0,921600,16,1519
F,0,921600,16,13812
F,0,914400,16,3340
F,0,918000,16,12713
F,0,918000,16,8921
C,0,918000,16,16227
F,0,918000,16,15767
F,0,918000,16,10972
F,0,918000,16,9573
F,0,900000,16,11666
F,0,918000,16,13889
F,0,918000,16,16420
F,0,918000,16,17427
F,0,932400,16,17209
F,0,918000,16,11404
F,0,918000,16,6629
F,0,928800,16,16796
F,0,932400,16,6702
F,0,936000,16,1226
F,0,918000,16,16692
F,0,910800,16,13117
F,0,918000,16,8317
F,0,918000,16,12493
F,0,918000,16,5880
F,0,918000,16,10769
F,0,918000,16,11710
F,0,918000,16,617
F,0,918000,16,12950
F,0,918000,16,3104
F,0,918000,16,6813
F,0,918000,16,11764
F,0,964800,16,1273
F,0,964800,16,11334
F,0,910800,16,10784
F,0,900000,16,2515
F,0,910800,16,12509
F,0,910800,16,15455
F,0,907200,16,17370
F,0,910800,16,3237
F,0,910800,16,17391
F,0,910800,16,4289
F,0,910800,16,9272
F,0,910800,16,519
F,0,903600,16,2560
F,0,914400,16,3646
F,0,903600,16,10664
F,0,910800,16,17627
F,0,914400,16,553
F,0,914400,16,10528
C,0,910800,16,16876
C,0,910800,16,17667
F,0,910800,16,10883
F,0,910800,16,17928
F,0,910800,16,5792
F,0,910800,16,14420
F,0,910800,16,12906
F,0,910800,16,5895
F,0,907200,16,452
F,0,910800,16,11828
F,0,907200,16,1683
F,0,910800,16,7297
F,0,910800,16,587
F,0,910800,16,5255
F,0,910800,16,5414
F,0,910800,16,10197
F,0,910800,16,2847
F,0,910800,16,8222
F,0,910800,16,1690
F,0,910800,16,4362
F,0,910800,16,16657
F,0,910800,16,8801
F,0,910800,16,3493
F,0,910800,16,10825
F,0,932400,16,2852
F,0,914400,16,7958
F,0,936000,16,16550
F,0,936000,16,4633
F,0,936000,16,7185
F,0,936000,16,12893
F,0,936000,16,13365
F,0,936000,16,17844
F,0,900000,16,3680
F,0,918000,16,13398
F,0,918000,16,9804
F,0,918000,16,13001
C,0,918000,16,11507
F,0,918000,16,12455
F,0,932400,16,7794
F,0,932400,16,10216
F,0,932400,16,792
F,0,932400,16,12391
F,0,932400,16,4147
F,0,932400,16,4915
F,0,921600,16,10726
F,0,910800,16,15995
F,0,907200,16,10538
C,0,907200,16,16347
F,0,914400,16,9943
C,0,914400,16,6076
F,0,914400,16,14275
F,0,910800,16,9251
F,0,914400,16,14592
F,0,914400,16,1454
F,0,914400,16,7630
F,0,910800,16,15578
C,0,907200,16,11432
C,0,907200,16,12105
C,0,907200,16,3654
C,0,910800,16,7032
C,0,910800,16,12763
C,0,910800,16,5705
C,0,910800,16,10505
C,0,907200,16,4603
F,0,907200,16,16846
F,0,907200,16,17432
F,0,907200,16,5074
F,0,907200,16,10390
F,0,910800,16,16747
F,0,907200,16,15825
F,0,907200,16,8909
F,0,907200,16,6232
F,0,907200,16,10088
F,0,900000,16,1460
F,0,907200,16,6519
F,0,907200,16,1926
F,0,907200,16,17748
F,0,910800,16,5569
F,0,910800,16,4743
F,0,896400,16,529
F,0,910800,16,4448
F,0,910800,16,6454
F,0,907200,16,3560
F,0,907200,16,14897
F,0,907200,16,3323
F,0,910800,16,949
F,0,907200,16,12994
F,0,910800,16,8821
F,0,910800,16,1593
F,0,910800,16,4494
F,0,910800,16,13171
F,0,907200,16,17452
F,0,910800,16,1567
C,0,907200,16,13152
C,0,907200,16,11463
C,0,907200,16,4100
C,0,907200,16,3452
F,0,907200,16,1053
F,0,907200,16,763
F,0,907200,16,8946
F,0,907200,16,1139
F,0,907200,16,1943
F,0,907200,16,1784
F,0,907200,16,10059
F,0,907200,16,1082
F,0,907200,16,14422
F,0,907200,16,8746
F,0,907200,16,9127
F,0,907200,16,11268
F,0,907200,16,14745
F,0,907200,16,17329
F,0,907200,16,5103
F,0,907200,16,10173
F,0,907200,16,3284
C,0,907200,16,13803
F,0,907200,16,5130
F,0,914400,16,132
F,0,914400,16,4125
F,0,907200,16,7202
F,0,914400,16,8380
F,0,914400,16,17495
F,0,914400,16,12413
F,0,914400,16,9335
F,0,918000,16,1524
F,0,914400,16,9645
F,0,914400,16,12088
F,0,914400,16,9278
F,0,914400,16,3256
F,0,914400,16,11110
F,0,914400,16,16835
F,0,910800,16,2484
F,0,914400,16,15132
F,0,914400,16,9666
F,0,914400,16,14383
F,0,914400,16,8828
F,0,918000,16,13885
F,0,918000,16,2660
F,0,918000,16,10692
F,0,918000,16,5098
C,0,903600,16,5698
C,0,903600,16,7390
C,0,903600,16,2899
C,0,903600,16,4284
C,0,903600,16,6196
F,0,900000,16,17464
F,0,903600,16,9535
F,0,903600,16,10775
F,0,903600,16,4989
F,0,903600,16,12682
F,0,903600,16,14168
F,0,903600,16,10504
F,0,903600,16,17734
F,0,921600,16,725
F,0,903600,16,4428
F,0,903600,16,8763
F,0,903600,16,12504
F,0,903600,16,6580
F,0,903600,16,11116
F,0,903600,16,14978
F,0,903600,16,11102
F,0,903600,16,8315
F,0,903600,16,13345
F,0,900000,16,16799
F,0,903600,16,1901
F,0,903600,16,5279
F,0,903600,16,8583
F,0,903600,16,5944
F,0,903600,16,1963
F,0,903600,16,8269
F,0,903600,16,4602
F,0,903600,16,8922
F,0,903600,16,7496
F,0,903600,16,5482
F,0,903600,16,7597
F,0,900000,16,15223
F,0,900000,16,13441
F,0,900000,16,3030
F,0,903600,16,12087
F,0,903600,16,4892
F,0,903600,16,7487
F,0,903600,16,11392
F,0,903600,16,10690
F,0,903600,16,1692
F,0,903600,16,6992
F,0,903600,16,17171
F,0,903600,16,14122
F,0,903600,16,595
F,0,903600,16,13929
F,0,964800,16,5671
F,0,964800,16,943
C,0,997200,16,4451
F,0,925200,16,2451
F,0,925200,16,14924
F,0,925200,16,10426
F,0,925200,16,5178
F,0,907200,16,9279
F,0,925200,16,12094
F,0,925200,16,10084
F,0,932400,16,7498
F,0,932400,16,12783
F,0,932400,16,3328
F,0,932400,16,12401
C,0,903600,16,8238
C,0,903600,16,15115
C,0,903600,16,15715
F,0,900000,16,15081
F,0,903600,16,6176
F,0,903600,16,7417
F,0,903600,16,13674
F,0,903600,16,2857
F,0,903600,16,10763
F,0,903600,16,13735
F,0,903600,16,16877
F,0,903600,16,1387
F,0,903600,16,4272
F,0,903600,16,14525
F,0,903600,16,7947
F,0,903600,16,10611
F,0,903600,16,775
F,0,903600,16,3226
F,0,903600,16,9042
F,0,900000,16,14641
F,0,903600,16,3588
F,0,903600,16,10685
F,0,903600,16,11832
F,0,903600,16,11839
F,0,903600,16,1839
F,0,903600,16,8134
F,0,903600,16,16818
F,0,903600,16,17021
F,0,903600,16,12631
F,0,903600,16,16283
F,0,903600,16,4719
F,0,903600,16,13261
F,0,903600,16,3460
F,0,903600,16,526
F,0,903600,16,9464
F,0,903600,16,3962
F,0,903600,16,6144
F,0,903600,16,13852
F,0,903600,16,6590
F,0,903600,16,5547
F,0,903600,16,1363
C,0,910800,16,14635
C,0,910800,16,11674
C,0,910800,16,11551
F,0,910800,16,6362
F,0,910800,16,2759
F,0,910800,16,15148
F,0,910800,16,14490
F,0,910800,16,6250
F,0,910800,16,16288
F,0,910800,16,8372
F,0,910800,16,15156
F,0,910800,16,1602
F,0,910800,16,5763
F,0,910800,16,2127
F,0,910800,16,684
F,0,910800,16,16868
F,0,910800,16,11443
F,0,910800,16,1145
F,0,910800,16,12968
F,0,910800,16,2242
F,0,910800,16,8941
F,0,903600,16,1946
F,0,910800,16,16554
F,0,910800,16,6437
F,0,910800,16,1347
F,0,910800,16,5248
F,0,910800,16,13920
F,0,910800,16,4078
F,0,914400,16,15213
F,0,910800,16,2116
F,0,907200,16,2862
F,0,921600,16,11410
F,0,921600,16,10631
F,0,921600,16,3048
F,0,921600,16,5887
F,0,921600,16,9763
F,0,921600,16,10277
F,0,921600,16,10837
F,0,921600,16,14111
F,0,921600,16,7052
F,0,921600,16,17386
F,0,921600,16,1141
F,0,921600,16,10398
F,0,921600,16,6208
F,0,914400,16,14127
F,0,925200,16,8161
C,0,928800,16,8462
F,0,928800,16,8472
F,0,928800,16,3687
F,0,928800,16,9198
F,0,928800,16,7754
F,0,928800,16,14805
F,0,907200,16,9345
F,0,928800,16,15644
C,0,932400,16,12453
F,0,932400,16,8127
F,0,932400,16,3535
F,0,903600,16,8516
F,0,932400,16,2025
F,0,932400,16,11244
F,0,932400,16,4537
F,0,5252400,4,6995
F,0,4507200,4,1713
F,0,5151600,4,509
F,0,4431600,4,7898
F,0,3567600,4,6643
F,0,5018400,4,6371
F,0,5241600,4,11101
F,0,3870000,4,12560
F,0,4456800,4,16048
F,0,5216400,4,5708
F,0,5234400,4,12949
F,0,2682000,4,10360
F,0,2988000,4,11954
F,0,4100400,4,6793
F,0,5162400,4,10663
F,0,3567600,4,10241
F,0,2278800,4,685
F,0,3780000,4,903
F,0,4039200,4,13426
F,0,4816800,4,14140
F,0,3819600,4,13532
F,0,2196000,4,13951
F,0,4388400,4,7131
C,0,3862800,4,1580
F,0,2714400,4,6346
F,0,3139200,4,13521
F,0,2750400,4,16757
F,0,3931200,4,12162
F,0,4885200,4,2208
F,0,4039200,4,11746
F,0,3841200,4,4228
C,0,4003200,4,16948
F,0,1432800,4,13394
F,0,3016800,4,5974
F,0,3132000,4,12867
C,0,4381200,4,11035
F,0,4118400,4,15191
F,0,1332000,4,14439
F,0,1400400,4,4695
F,0,2304000,4,5633
F,0,4395600,4,10595
C,0,1440000,4,1976
F,0,2124000,4,8971
F,0,2282400,4,5959
C,0,1998000,4,13099
F,0,2926800,4,1584
C,0,1447200,4,15171
F,0,1274400,4,7626
F,0,1620000,4,5230
F,0,1220400,4,11323
F,0,1666800,4,988
F,0,1252800,4,5908
F,0,817200,4,4148
F,0,2973600,4,5008
F,0,5241600,4,2498
F,0,2469600,4,17233
F,0,1688400,4,13196
F,0,1526400,4,9459
F,0,2725200,4,1952
F,0,1404000,4,1192
F,0,1652400,4,15126
F,0,1533600,4,17678
F,0,1371600,4,16864
F,0,392400,4,7158
F,0,1915200,4,15692
F,0,1281600,4,15737
F,0,1915200,4,17236
F,0,388800,4,7860
F,0,403200,4,4260
F,0,2865600,4,6288
F,0,525600,4,1450
F,0,2538000,4,8476
C,0,1270800,4,8019
F,0,1494000,4,10307
F,0,1162800,4,14748
F,0,1486800,4,16801
F,0,1090800,4,13148
F,0,550800,4,14121
F,0,3510000,4,9002
F,0,1512000,4,16263
C,0,2034000,4,16719
F,0,3434400,4,6773
F,0,345600,4,4527
F,0,1954800,4,11016
F,0,1764000,4,1845
C,0,471600,4,1598
F,0,1504800,4,3926
C,0,1933200,4,10674
F,0,2462400,4,17633
F,0,1008000,4,12513
F,0,1929600,4,10439
F,0,824400,4,16378
F,0,543600,4,7941
F,0,3776400,4,1613
F,0,2815200,4,13030
F,0,414000,4,14056
F,0,626400,4,8222
F,0,3650400,4,15293
F,0,810000,4,13651
F,0,1411200,4,3595
F,0,896400,4,3286
C,0,795600,4,5613
F,0,1137600,4,12184
F,0,846000,4,2302
F,0,1947600,4,17781
F,0,1396800,4,4398
F,0,885600,4,5299
F,0,925200,4,11333
F,0,2397600,4,15977
F,0,1000800,4,3821
F,0,4172400,4,14118
F,0,4946400,4,10792
F,0,1011600,4,12665
F,0,1666800,4,17716
F,0,468000,4,6540
F,0,889200,4,5900
F,0,655200,4,16877
F,0,234000,4,5156
F,0,903600,4,12491
F,0,313200,4,14278
F,0,277200,4,973
F,0,277200,4,17140
C,0,655200,4,2249
C,0,338400,4,3372
F,0,223200,4,6877
F,0,288000,4,9308
F,0,280800,4,9580
F,0,1954800,4,7092
C,0,565200,4,15825
F,0,154800,4,9361
F,0,554400,4,4576
F,0,2278800,4,2147
C,0,111600,4,1394
F,0,327600,4,4173
F,0,554400,4,10100
C,0,140400,4,15890
F,0,219600,4,11615
F,0,446400,4,12051
F,0,1872000,4,5173
F,0,190800,4,17025
C,0,4424400,18,7898
C,0,5252400,18,13045
F,0,4950000,18,17779
F,0,5166000,18,17337
F,0,5061600,18,13643
F,0,5205600,18,4105
C,0,5241600,18,10544
F,0,5220000,18,7472
C,0,4539600,18,10112
C,0,5220000,18,11905
F,0,4986000,18,12533
C,0,5216400,18,14118
F,0,5230800,18,5790
F,0,3700800,18,8866
F,0,5007600,18,7691
F,0,3549600,18,1572
F,0,5158800,18,3331
F,0,4640400,18,12526
C,0,3578400,18,13394
F,0,4309200,18,2292
F,0,5241600,18,11101
C,0,5202000,18,16132
F,0,4244400,18,698
F,0,4431600,18,8496
F,0,4636800,18,1506
F,0,4269600,18,16924
F,0,4190400,18,14032
C,0,5216400,18,5708
F,0,5234400,18,11700
C,0,2185200,18,15462
C,0,4222800,18,6946
F,0,1490400,18,6564
F,0,5209200,18,2974
F,0,3906000,18,16678
F,0,5234400,18,12949
F,0,3927600,18,8112
C,0,3679200,18,9033
C,0,2682000,18,10360
F,0,4795200,18,1561
C,0,3985200,18,6723
C,0,3596400,18,5817
C,0,4381200,18,5386
C,0,5198400,18,4938
F,0,4766400,18,17882
