bookID,title,average_rating,isbn,isbn13,num_pages,ratings_count,text_reviews_count,publication_date,author,lang,publisher,num_pages_grp
21553,School Days (Spenser  #33),3.87,739318616,9780740000000.0,0,24,3,9/27/2005,Robert B. Parker,en-US,Random House Audio Publishing Group,<250
21557,Potshot (Spenser  #28),3.89,553702467,9780550000000.0,0,2,0,4/1/2003,Robert B. Parker,eng,RH Audio Price-less,<250
21581,Chance (Spenser  #23),4.1,787107123,9780790000000.0,4,13,2,4/1/1996,Robert B. Parker,en-US,Audio Literature,<250
21608,The Accidental Time Machine,3.7,441014992,9780440000000.0,278,6572,660,8/7/2007,Joe Haldeman,eng,Ace,250-499
21609,A Separate War and Other Stories,3.68,441014070,9780440000000.0,270,342,35,8/1/2006,Joe Haldeman,en-US,Ace Books,250-499
21611,The Forever War (The Forever War  #1),4.15,60510862,9780060000000.0,278,108783,4005,9/2/2003,Joe Haldeman,eng,Voyager,250-499
21613,Worlds Enough and Time (Worlds #3),3.7,688090257,9780690000000.0,332,336,13,5/1/1992,Joe Haldeman,eng,William Morrow & Company,250-499
21615,The Coming,3.09,441008763,9780440000000.0,278,690,71,11/1/2001,Joe Haldeman,eng,Ace,250-499
21618,Forever Peace (The Forever War  #2),3.74,441005667,9780440000000.0,351,16338,422,10/1/1998,Joe Haldeman,eng,Ace Books,250-499
21621,Dealing in Futures,3.73,451452585,9780450000000.0,352,193,12,11/1/1993,Joe Haldeman,en-US,Roc,250-499
21624,Study War No More: A Selection of Alternatives,3.56,380405199,9780380000000.0,323,97,2,10/1/1978,Joe Haldeman,eng,Avon,250-499
21626,Not of Woman Born,3.82,451456815,9780450000000.0,288,60,11,3/1/1999,Constance Ash,eng,Roc,250-499
21629,Worlds Apart (Worlds 2),3.69,380716828,9780380000000.0,227,485,8,6/28/1992,Joe Haldeman,eng,Avon Books (AvoNova),<250
21638,Train_man  Volume 3 (Train_man),3.94,1421508508,9781420000000.0,200,102,15,2/13/2007,Hidenori Hara,eng,VIZ Media LLC,<250
21665,The Best American Mystery Stories 2004,3.55,618497420,9780620000000.0,0,3,0,10/14/2004,Nelson DeMille,eng,Mariner Books,<250
21671,Mystic River,4.18,60584750,9780060000000.0,416,109447,2859,2/1/2001,Dennis Lehane,eng,William Morrow Paperbacks,250-499
21673,Mystic River,4.18,593047508,9780590000000.0,401,44,3,3/5/2001,Dennis Lehane,eng,Bantam Press,250-499
21682,Coronado: Stories,3.38,006113967X,9780060000000.0,240,2907,261,8/8/2006,Dennis Lehane,eng,William Morrow,<250
21683,Prayers for Rain (Kenzie & Gennaro  #5),4.09,380730367,9780380000000.0,375,16329,619,5/2/2000,Dennis Lehane,eng,HarperTorch,250-499
21685,A Drink Before the War (Kenzie & Gennaro  #1),3.95,156029022,9780160000000.0,282,29089,1523,9/15/2003,Dennis Lehane,eng,Mariner Books,250-499
21686,Shutter Island,4.09,038073186X,9780380000000.0,369,134985,6300,4/27/2004,Dennis Lehane,eng,HarperTorch,250-499
21703,The Best American Mystery Stories 2002,3.58,618258078,9780620000000.0,1,0,0,10/15/2002,James Ellroy,eng,Mariner Books,<250
21704,The Black Dahlia (L.A. Quartet  #1),3.75,446698873,9780450000000.0,348,70771,1815,8/16/2006,James Ellroy,eng,Mysterious Press,250-499
21705,The Black Dahlia Files: The Mob  the Mogul  and the Murder That Transfixed Los Angeles,3.84,60582502,9780060000000.0,448,635,57,9/5/2006,Donald H. Wolfe,en-US,Harper Paperbacks,250-499
21710,Corroborating Evidence: The Black Dahlia Murder,3.39,865344922,9780870000000.0,234,12,1,10/30/2005,William T. Rasmussen,eng,Sunstone Press,<250
21712,Childhood Shadows: The Hidden Story of the Black Dahlia Murder,3.5,1585004847,9781590000000.0,292,50,4,12/19/1999,Mary  Pacios,eng,Authorhouse,250-499
21717,Triptych (Will Trent  #1),4.13,385339461,9780390000000.0,393,42325,2011,8/15/2006,Karin Slaughter,eng,Delacorte Press,250-499
21718,Blindsighted (Grant County  #1),4.09,380820889,9780380000000.0,418,53996,2171,10/1/2002,Karin Slaughter,eng,HarperTorch,250-499
21719,Kisscut (Grant County  #2),4.09,60534044,9780060000000.0,436,25675,1096,9/30/2003,Karin Slaughter,eng,HarperTorch,250-499
21720,Beyond Reach (Grant County  #6),4.19,038533947X,9780390000000.0,404,19136,979,7/31/2007,Karin Slaughter,eng,Delacorte Press,250-499
21721,A Faint Cold Fear (Grant County  #3),4.08,60534052,9780060000000.0,422,25119,900,7/27/2004,Karin Slaughter,eng,Harper,250-499
21722,Faithless (Grant County  #5),4.12,440242916,9780440000000.0,549,21130,708,7/25/2006,Karin Slaughter,en-US,Dell Publishing Company,500-749
21723,Like A Charm,3.48,60583312,9780060000000.0,384,22,4,5/26/2015,Karin Slaughter,en-US,William Morrow Paperbacks,250-499
21725,Like a Charm,3.48,99462257,9780100000000.0,384,1322,88,6/3/2004,Karin Slaughter,eng,Arrow,250-499
21735,The Enemy (Jack Reacher  #8),4.16,1593553943,9781590000000.0,14,178,35,5/11/2004,Lee Child,eng,Brilliance Audio,<250
21739,The Visitor (Jack Reacher  #4),4.09,1860428789,9781860000000.0,15,4,0,10/1/2004,Lee Child,eng,Soundings,<250
21742,Tripwire (Jack Reacher  #3),4.09,1567408346,9781570000000.0,3,16,3,7/8/1999,Lee Child,eng,Nova Audio Books,<250
21743,Killing Floor (Jack Reacher  #1),4.05,159355558X,9781590000000.0,3,124,27,4/10/2004,Lee Child,en-US,Brilliance Audio,<250
21745,Without Fail (Jack Reacher  #6),4.15,1590860624,9781590000000.0,14,64395,1617,5/17/2002,Lee Child,eng,Brilliance Audio,<250
21746,The Enemy (Jack Reacher  #8),4.16,1590864093,9781590000000.0,14,4,0,5/11/2004,Lee Child,eng,Brilliance Audio,<250
21747,One Shot (Jack Reacher  #9),4.21,1593555199,9781590000000.0,12,138,26,6/14/2005,Lee Child,eng,Brilliance Audio,<250
21749,Bad Luck and Trouble (Jack Reacher  #11),4.18,739340670,9780740000000.0,13,53,15,5/15/2007,Lee Child,eng,Random House Audio,<250
21751,The Enemy (Jack Reacher  #8),4.16,1423319613,9781420000000.0,6,10,3,4/28/2007,Lee Child,en-US,Brilliance Audio,<250
21752,The Visitor (Jack Reacher  #4),4.09,1860429165,9781860000000.0,14,7,1,5/1/2002,Lee Child,eng,Soundings,<250
21753,Echo Burning (Jack Reacher  #5),4.01,1423319524,9781420000000.0,5,40,14,2/28/2007,Lee Child,eng,Brilliance Audio,<250
21756,Tripwire (Jack Reacher  #3),4.09,1593358725,9781590000000.0,14,3,1,11/25/2004,Lee Child,en-US,Brilliance Audio,<250
21758,The Enemy (Jack Reacher  #8),4.16,1593354746,9781590000000.0,14,3,2,6/10/2004,Lee Child,eng,Brilliance Audio,<250
21759,Tripwire (Jack Reacher  #3),4.09,1593555601,9781590000000.0,14,11,1,11/25/2004,Lee Child,eng,Brilliance Audio,<250
21763,Tripwire (Jack Reacher  #3),4.09,1593357389,9781590000000.0,14,18,4,11/25/2004,Lee Child,eng,Brilliance Audio,<250
21764,The Enemy (Jack Reacher  #8),4.16,1593353154,9781590000000.0,14,1,0,6/10/2004,Lee Child,eng,Brilliance Audio,<250
21765,Blood on the Moon: The Assassination of Abraham Lincoln,4.13,813191513,9780810000000.0,360,497,58,10/1/2005,Edward Steers Jr.,eng,University Press of Kentucky,250-499
21766,The Blood of the Moon: Understanding the Historic Struggle Between Islam and Western Civilization,3.69,785265430,9780790000000.0,224,70,8,12/16/2001,George Grant,eng,Thomas Nelson,<250
21767,Blood on the Moon (Lloyd Hopkins  #1),3.44,140009528X,9781400000000.0,272,1612,100,5/10/2005,James Ellroy,eng,Vintage,250-499
21768,Blood Moon Over Bengal,3.47,843954523,9780840000000.0,337,20,6,10/1/2004,Morag McKendrick Pippin,eng,Leisure Books,250-499
21773,Blood Moon Over Britain,3.44,843955821,9780840000000.0,323,17,4,12/1/2005,Morag McKendrick Pippin,eng,Leisure Books,250-499
21776,The Silent Gondoliers,3.81,345442636,9780350000000.0,128,1339,136,1/2/2001,William Goldman,eng,Del Rey,<250
21779,The Season: A Candid Look at Broadway,4.1,879100230,73999768442.0,448,291,35,7/1/2004,William Goldman,eng,Limelight,250-499
21782,Heat,3.37,446300004,9780450000000.0,244,242,17,9/1/1986,William Goldman,eng,Warner Books (NY),<250
21783,Tinsel,3.19,440187354,9780440000000.0,399,258,14,6/15/1980,William Goldman,eng,Dell,250-499
21784,William Goldman: Four Screenplays,4.29,155783198X,73999254907.0,504,17,1,5/1/2000,William Goldman,en-US,Applause Books,500-749
21787,The Princess Bride,4.26,345418263,9780350000000.0,456,703676,13878,7/15/2003,William Goldman,eng,Ballantine Books,250-499
21799,Hype and Glory,3.67,679734783,9780680000000.0,306,129,14,3/13/1991,William Goldman,eng,Villard,250-499
21803,La princesa prometida,4.26,8427030975,9788430000000.0,480,39,7,6/14/2005,William Goldman,spa,Planeta Publishing,250-499
21806,Boys and Girls Together,3.67,345439732,9780350000000.0,768,753,59,7/31/2001,William Goldman,eng,Ballantine Books,750-999
21819,Wait Till Next Year: The Story of a Season When What Should've Happened Didn't  and What Could've Gone Wrong Did,3.94,553053191,9780550000000.0,363,90,11,11/1/1988,William Goldman,en-US,Bantam,250-499
21823,The Princess Bride: S. Morgenstern's Classic Tale of True Love and High Adventure,4.26,151730857,9780150000000.0,283,460,73,9/1/1973,William Goldman,eng,Harcourt  Brace  Jovanovich,250-499
21829,Creepers,3.66,1593153570,9781590000000.0,388,4513,515,9/26/2005,David Morrell,en-CA,CDS Books,250-499
21830,The Totem,3.58,446691909,9780450000000.0,448,1152,76,4/1/2003,David Morrell,eng,Grand Central Publishing,250-499
21832,The League of Night and Fog (Mortalis  #3),4.1,446691925,9780450000000.0,448,2564,64,4/1/2003,David Morrell,eng,Grand Central Publishing,250-499
21836,Scavenger (Frank Balenger  #2),3.6,1593154410,9781590000000.0,368,1760,190,3/13/2007,David Morrell,eng,Vanguard Press,250-499
21837,The Fraternity of the Stone (Mortalis  #2),4.16,074723891X,9780750000000.0,448,2646,68,7/16/1992,David Morrell,eng,Headline,250-499
21838,The Brotherhood of the Rose (Mortalis  #1),4.14,747238901,9780750000000.0,416,5422,163,7/16/1992,David Morrell,eng,Headline Book Publishing,250-499
21841,The Protector (Cavanaugh #1),3.94,446530689,9780450000000.0,401,2222,80,5/19/2003,David Morrell,eng,Warner Books (NY),250-499
21845,Assumed Identity,3.78,446600709,9780450000000.0,512,1118,46,9/1/1994,David Morrell,eng,Vision,500-749
21848,Double Image,3.55,2253172286,9782250000000.0,510,3,1,4/10/2002,David Morrell,fre,Le Livre de Poche,500-749
21862,La Cinquième profession,3.99,2253060704,9782250000000.0,539,9,2,6/1/1992,David Morrell,fre,Le Livre de Poche,500-749
21874,The Last Kingdom (The Saxon Stories  #1),4.25,61126578,9780060000000.0,6,16,1,7/25/2006,Bernard Cornwell,eng,HarperAudio,<250
21895,The Last Kingdom (The Saxon Stories  #1),4.25,792734750,9780790000000.0,13,48,19,2/1/2005,Bernard Cornwell,en-GB,Audiogo,<250
21906,The Last Kingdom (The Saxon Stories  #1),4.25,60759259,9780060000000.0,6,39,9,1/25/2005,Bernard Cornwell,eng,HarperAudio,<250
21928,Time To Hunt (Bob Lee Swagger  #3),4.26,055345580X,9780550000000.0,0,11,1,5/18/1998,Stephen Hunter,eng,Random House Audio,<250
21930,Black Light (Bob Lee Swagger  #2),4.13,055347748X,9780550000000.0,4,17,0,5/1/1996,Stephen Hunter,en-US,Random House Audio Publishing Group,<250
21931,The Day Before Midnight,4.01,553452118,9780550000000.0,0,1,0,12/1/1989,Stephen Hunter,eng,Random House Audio,<250
21932,Hot Springs (Earl Swagger  #1),4.13,743500261,9780740000000.0,0,3,0,6/1/2000,Stephen Hunter,eng,Simon & Schuster Audio,<250
21933,Point Of Impact (Bob Lee Swagger  #1),4.27,739344242,9780740000000.0,0,15,1,1/9/2007,Stephen Hunter,eng,RH Audio,<250
21934,Dirty White Boys,4.05,1570421927,9781570000000.0,0,1,1,5/1/2006,Stephen Hunter,eng,Hachette Audio,<250
21947,Bevor es Nacht wird. Ein Leben in Havanna,4.17,3423129867,9783420000000.0,400,16,2,7/1/2002,Reinaldo Arenas,ger,dtv,250-499
21969,The Book of the Dead  (Pendergast  #7; Diogenes  #3),4.13,1594832285,9781590000000.0,0,112,16,5/30/2006,Douglas Preston,eng,Grand Central Publishing,<250
21972,Relic (Pendergast #1),4.02,1423330412,9781420000000.0,473,152,41,2/25/2007,Douglas Preston,eng,Brilliance Audio,250-499
21974,The Wheel of Darkness (Pendergast  #8),3.93,1594839417,9781590000000.0,0,41,9,8/28/2007,Douglas Preston,en-US,Grand Central Publishing,<250
21980,Tyrannosaur Canyon,3.8,1593977794,9781590000000.0,12,79,18,8/23/2005,Douglas Preston,eng,MacMillan Audio,<250
21991,Waterworks,3.44,679433724,9780680000000.0,0,16,2,5/31/1994,E.L. Doctorow,eng,Random House Audio,<250
21996,The Devil in the White City: Murder  Magic  and Madness at the Fair That Changed America,3.99,739303406,9780740000000.0,447,421575,23793,2/11/2003,Erik Larson,eng,Random House Audio Publishing Group,250-499
22017,King Icahn,3.97,525936130,9780530000000.0,336,35,1,6/1/1993,Mark      Stevens,eng,Dutton Books,250-499
22026,The Sicilian,3.97,345441702,9780350000000.0,416,16557,502,5/1/2001,Mario Puzo,eng,Ballantine Books,250-499
22027,The Dark Arena,3.35,345441699,9780350000000.0,288,1554,54,5/1/2001,Mario Puzo,eng,Ballantine Books,250-499
22028,Omerta,3.71,345432401,9780350000000.0,369,12374,330,5/1/2001,Mario Puzo,eng,Ballantine Books,250-499
22035,Fools Die,3.72,451160193,9780450000000.0,544,5197,215,10/1/1979,Mario Puzo,eng,Signet,500-749
22036,The Godfather,4.37,451217403,9780450000000.0,448,180,17,10/4/2005,Mario Puzo,eng,New American Library,250-499
22037,The Fortunate Pilgrim,3.83,345476727,9780350000000.0,304,3232,222,9/28/2004,Mario Puzo,eng,Ballantine Books,250-499
22060,On the Road to Perdition — Oasis  Sanctuary  and Detour — (Road to Perdition  #2),3.66,1401203574,9781400000000.0,294,168,14,12/1/2004,Max Allan Collins,eng,DC Comics,250-499
22061,Oasis (On the Road to Perdition  #1),3.55,1401200680,9781400000000.0,96,76,5,5/1/2003,Max Allan Collins,eng,DC Comics,<250
22063,Double Dealer (CSI: Crime Scene Investigation  #1),3.67,743444043,9780740000000.0,320,1029,53,4/1/2003,Max Allan Collins,en-US,Pocket Books,250-499
22065,The London Blitz Murders (Disaster Series  #5),3.72,425198057,9780430000000.0,272,209,35,5/4/2004,Max Allan Collins,eng,Berkley,250-499
22067,The Last Quarry (Quarry #7),3.93,843955937,9780840000000.0,201,673,68,8/1/2006,Max Allan Collins,eng,Hard Crime Case,<250
22068,Snake Eyes (CSI: Crime Scene Investigation  #8),3.77,743496655,9780740000000.0,288,457,18,9/1/2006,Max Allan Collins,en-US,Pocket Star,250-499
22070,A Killing in Comics (Jack & Maggie Starr  #1),3.65,042521365X,9780430000000.0,272,151,29,5/1/2007,Max Allan Collins,eng,Berkley Trade,250-499
22072,The War of the Worlds Murder (Disaster Series  #6),3.71,425204014,9780430000000.0,256,196,38,7/5/2005,Max Allan Collins,eng,Berkley,250-499
22076,From a Buick 8,3.45,743211375,9780740000000.0,356,53587,1330,9/24/2002,Stephen King,eng,Scribner,250-499
22077,The Michael Crichton Collection: Jurassic Park / The Lost World / The Andromeda Strain,4.29,375415807,9780380000000.0,0,107,3,6/9/2000,Michael Crichton,eng,Random House Audio,<250
22082,Jurassic Park,4.02,345418956,9780350000000.0,400,27,5,6/23/1997,Michael Crichton,en-US,Ballantine Books,250-499
22095,Binary,3.53,394479874,9780390000000.0,213,94,10,12/31/1972,John Lange,eng,Alfred A. Knopf,<250
22114,Un train d'or pour la Crimée,3.86,226607007X,9782270000000.0,342,16,3,1/13/1999,Michael Crichton,fre,Pocket,250-499
22120,The Voices of Morebath: Reformation and Rebellion in an English Village,3.69,300098251,9780300000000.0,232,361,39,8/11/2003,Eamon Duffy,eng,Yale University Press,<250
22121,Imperial Life in the Emerald City: Inside Iraq's Green Zone,4.02,1400044871,9781400000000.0,320,4545,477,9/19/2006,Rajiv Chandrasekaran,eng,Knopf,250-499
22123,The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,3.4,446699004,9780450000000.0,211,34,3,2/1/2007,Stephen Leeb,en-US,Business Plus,<250
22126,Betrayal of Trust: The Collapse of Global Public Health,4.12,786884401,9780790000000.0,768,1126,50,8/15/2001,Laurie Garrett,eng,Hachette Books,750-999
22127,Crash Proof: How to Profit from the Coming Economic Collapse,3.78,470043601,9780470000000.0,272,1086,89,2/1/2007,Peter D. Schiff,eng,John Wiley & Sons,250-499
22133,The World  the Text  and the Critic,4.18,674961870,9780670000000.0,336,198,6,6/10/2006,Edward W. Said,eng,Harvard University Press,250-499
22135,Culture and Imperialism,4.15,679750541,9780680000000.0,380,4053,123,5/31/1994,Edward W. Said,eng,Vintage,250-499
22141,La economía Long Tail,3.81,8493464260,9788490000000.0,318,24,3,7/1/2007,Chris Anderson,spa,Ediciones Urano,250-499
22146,Prioritizing Web Usability,3.94,321350316,9780320000000.0,406,599,16,4/20/2006,Jakob Nielsen,en-US,New Riders Publishing,250-499
22148,Homepage Usability: 50 Websites Deconstructed,3.74,073571102X,9780740000000.0,336,341,12,11/15/2001,Jakob Nielsen,eng,New Riders Publishing,250-499
22155,Let My People Go Surfing: The Education of a Reluctant Businessman,4.22,143037838,9780140000000.0,272,7838,681,9/5/2006,Yvon Chouinard,eng,Penguin Books,250-499
22160,And Then There Were None,4.26,1572704497,9781570000000.0,0,214,49,10/15/2004,Agatha Christie,eng,Audiogo,<250
22163,The Wild Trees: A Story of Passion and Daring,4.09,1400064899,9781400000000.0,294,5588,942,8/23/2007,Richard   Preston,eng,Random House (NY),250-499
22166,The Boat of Dreams: A Christmas Story,3.29,074324592X,9780740000000.0,111,115,22,10/28/2003,Richard   Preston,eng,Touchstone Books,<250
22175,Strange Pilgrims,4.03,1400034698,9781400000000.0,208,6952,422,11/14/2006,Gabriel García Márquez,eng,Vintage,<250
22176,Doce cuentos peregrinos,4.03,1400034949,9781400000000.0,192,3205,195,11/14/2006,Gabriel García Márquez,spa,Vintage,<250
22186,Would I Lie to You (Gossip Girl  #10),3.59,316011835,9780320000000.0,192,7948,135,10/4/2006,Cecily von Ziegesar,eng,Little  Brown Young Readers,<250
22188,Gossip Girl (Gossip Girl  #1),3.52,316910333,9780320000000.0,224,54400,2271,4/1/2002,Cecily von Ziegesar,eng,Little  Brown and Company,<250
22192,All I Want is Everything (Gossip Girl  #3),3.55,316912123,9780320000000.0,240,16452,412,5/7/2003,Cecily von Ziegesar,eng,Poppy,<250
22193,You're the One That I Want (Gossip Girl  #6),3.71,316735167,9780320000000.0,224,17875,204,10/6/2004,Cecily von Ziegesar,eng,Little  Brown Young Readers,<250
22195,The Zero,3.51,60898658,9780060000000.0,336,1976,297,8/29/2006,Jess Walter,eng,Harper,250-499
22196,Zero: The Biography of a Dangerous Idea,3.96,285635948,9780290000000.0,248,131,19,10/12/2000,Charles Seife,eng,Souvenir Press,<250
22197,Zero Debt: The Ultimate Guide to Financial Freedom,3.74,1932450750,9781930000000.0,204,49,10,8/1/2004,Lynnette Khalfani,eng,Advantage World Press,<250
22198,The Hunt for Zero Point: Inside the Classified World of Antigravity Technology,4.12,767906284,9780770000000.0,320,323,37,12/18/2007,Nick Cook,en-US,Broadway Books,250-499
22199,Year Zero,3.6,1416534423,9781420000000.0,416,2164,139,7/1/2006,Jeff Long,eng,Atria Books,250-499
22200,Count Zero (Sprawl  #2),4.01,441013678,9780440000000.0,308,37360,799,3/7/2006,William Gibson,en-US,Ace Books,250-499
22201,Triple Zero  (Star Wars: Republic Commando  #2),4.24,345490096,9780350000000.0,393,5130,163,2/28/2006,Karen Traviss,eng,Del Rey Books,250-499
22202,Bravo Two Zero,4.09,552153575,9780550000000.0,416,9151,269,11/1/2005,Andy McNab,eng,Corgi,250-499
22205,This Lullaby,4.03,142501557,9780140000000.0,345,163599,4453,3/8/2004,Sarah Dessen,eng,Speak,250-499
22207,Lullabies for Little Criminals,3.98,60875070,9780060000000.0,330,18419,1371,10/17/2006,Heather O'Neill,eng,Harper Perennial,250-499
22208,Hush! A Thai Lullaby,4.03,531071669,9780530000000.0,32,1315,197,3/1/2000,Minfong Ho,eng,Scholastic Inc.,<250
22209,Lullaby Town (Elvis Cole  #3),4.14,752817000,9780750000000.0,296,8359,319,4/1/2008,Robert Crais,eng,Orion,250-499
22219,The Iliad (SparkNotes Literature Guides),3.65,1586633716,9781590000000.0,88,23,3,1/10/2002,SparkNotes,eng,SparkNotes,<250
22221,The Iliad,3.86,471377589,9780470000000.0,150,3834,134,10/28/1999,Homer,eng,John Wiley & Sons,<250
